"first_of_month","pay_tag","system","sub_system","hero_id","hero_name","revenue","pearl_revenue","paymentdetail_last_pearl","total_revenue"
2025-03-01,小R,武将,武将,1265,S20朝日姬SSR+,11.81168171647481,0.0,,11.81168171647481
2025-03-01,小R,武将,武将,1060,光·武田信玄UR,38.63342816956396,0.0,,38.63342816956396
2025-04-01,微R,武将,武将,1209,S13大友宗麟UR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1172,S5绫姬UR,0.0,0.0,,0.0
2025-04-01,小R,神器,神器升级,,,469.83102552380944,45.144649243923816,,514.9756747677333
2025-04-01,小R,武将,升级突破,,升级突破,1046.0863389816197,68.6886889690396,,1114.7750279506593
2025-04-01,小R,武将,"2024春日祭",,"2024春日祭",630.6947099999999,106.94006358720002,249.52681503680003,737.6347735871999
2025-04-01,超R,武将,武将碎片,348085,武将碎片,852.5781818181817,820.7116513090909,,1673.2898331272727
2025-04-01,中R,武将,武将,338002,武将,0.3029746565537935,0.0,,0.3029746565537935
2025-04-01,微R,武将,武将,348062,武将,0.18262282983848863,0.0,,0.18262282983848863
2025-03-01,中R,神威,神威,,,25974.36827915099,0.0,,25974.36827915099
2025-03-01,小R,改造,改造,,,1386.5353388994345,29.250314438142418,,1415.7856533375768
2025-03-01,中R,武将,武将,1031,阿江R,926.8732947506242,0.0,,926.8732947506242
2025-04-01,微R,武将,武将,1011,望月千代女SR,33.121525072512945,0.0,,33.121525072512945
2025-04-01,中R,玩法,玩法,,,972.6971808909045,0.0,,972.6971808909045
2025-03-01,大R,神器,神器,,,11770.661530741416,0.0,,11770.661530741416
2025-03-01,非R,武将,武将,1077,直江兼续SR,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1080,姬若子R,872.7583699544575,0.0,,872.7583699544575
2025-04-01,中R,武将,武将,1169,勇·前田利家SSR+,226.29029724711077,0.0,,226.29029724711077
2025-03-01,中R,武将,武将,1033,松永久秀R,884.2110294040326,0.0,,884.2110294040326
2025-03-01,超R,武将,武将,1167,刚·岛津义久UR,1205.037246648112,0.0,,1205.037246648112
2025-03-01,微R,武将,武将,1137,谋·石田三成SSR,140.3766913614804,0.0,,140.3766913614804
2025-03-01,非R,武将,武将,1032,石田三成SSR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1306,联动-风魔小太郎UR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1287,S28柿崎景家UR,0.2426089874204923,0.0,,0.2426089874204923
2025-03-01,微R,武将,武将,1136,援·毛利元就SSR,55.31787742839989,0.0,,55.31787742839989
2025-04-01,大R,武将,武将,1137,谋·石田三成SSR,471.04653212874996,0.0,,471.04653212874996
2025-04-01,超R,武将,武将,1044,黑田官兵卫SR,168.1500916284114,0.0,,168.1500916284114
2025-04-01,超R,武将,武将,1273,S23岛津家久UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1026,猿飞佐助R,905.4487753796419,0.0,,905.4487753796419
2025-04-01,微R,武将,武将,1010,宫本武藏SSR,1.3075603026745575,0.0,,1.3075603026745575
2025-04-01,超R,武将,武将,1075,今川义元SR,191.84938067998883,0.0,,191.84938067998883
2025-04-01,非R,武将,武将,1161,刚·本多忠胜UR,0.0,0.0,,0.0
2025-04-01,小R,武将,武将,1038,本多忠胜SSR+,25.233328362607924,0.0,,25.233328362607924
2025-03-01,中R,武将,武将,1065,小早川隆景SSR,12.40515038626712,0.0,,12.40515038626712
2025-03-01,超R,武将,武将,1159,刚·丰臣秀吉UR,54.66905185226792,0.0,,54.66905185226792
2025-04-01,大R,玩法,玩法,,,1380.800013311174,0.0,,1380.800013311174
2025-03-01,中R,武将,武将,1021,伊达政宗SSR,44.839280436816274,0.0,,44.839280436816274
2025-04-01,超R,武将,武将,1303,耀足利义辉UR,799.9563881230664,0.0,,799.9563881230664
2025-03-01,大R,武将,武将,1142,柔·玉子UR,996.8744503852653,0.0,,996.8744503852653
2025-04-01,非R,武将,武将,1289,S29佐久间盛政UR,13.466826546449779,0.0,,13.466826546449779
2025-03-01,大R,武将,武将,1014,立花訚千代SSR,32.56788329400437,0.0,,32.56788329400437
2025-03-01,非R,武将,武将,1184,S7山本勘助SSR+,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1185,S7北条氏政SSR+,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,328095,武将,383.64413035995705,0.0,,383.64413035995705
2025-04-01,,武将,武将,1043,直江兼续SSR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,348085,武将,5.007850938717567,0.0,,5.007850938717567
2025-03-01,大R,武将,武将,1084,光·立花訚千代UR,477.0394730293553,0.0,,477.0394730293553
2025-04-01,非R,武将,武将,1272,S23岛津义弘UR,0.0,0.0,,0.0
2025-04-01,大R,武将,超级转盘,,超级转盘,1209.8084399999998,9761.993507488802,22777.984850807203,10971.801947488802
2025-03-01,大R,神威,铭刻,,,338.84823658694245,890.9819477137635,,1229.830184300706
2025-04-01,超R,武将,倍率转盘,,倍率转盘,2164.57759,2126.9861387174396,911.5654880217602,4291.5637287174395
2025-03-01,非R,其他,通用资源,,,0.0,0.0,,0.0
2025-03-01,微R,武将,升级突破,,升级突破,908.7184251428573,3.2166386802719997,,911.9350638231293
2025-04-01,非R,武将,武将碎片,1315,S36SSR+-诸角虎定,44.658857142857144,36.54478938857143,,81.20364653142857
2025-04-01,超R,武将,春日祭,,春日祭,0.0,0.0,27635.484634171204,0.0
2025-04-01,,金币,通用资源,,,0.0,0.0,,0.0
2025-03-01,微R,武将,神魔之乱,,神魔之乱,189.91179000000002,26.6450461632,62.1717743808,216.55683616320002
2025-03-01,小R,神武,神武升级,,,135.91826086956522,0.0,,135.91826086956522
2025-04-01,大R,武将,武将,1292,S30明智光秀UR,261.3693602604562,0.0,,261.3693602604562
2025-03-01,非R,浮世绘,浮世绘刻印,,,0.0,0.0,,0.0
2025-03-01,微R,战旗,战旗,,,1690.4206874524004,0.0,,1690.4206874524004
2025-04-01,非R,武将,武将,1315,S36SSR+-诸角虎定,2.0697238148273396,0.0,,2.0697238148273396
2025-03-01,非R,武将,武将,1123,勇·宫本武藏SSR,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1150,勇·望月千代女SSR,18.085139848592625,0.0,,18.085139848592625
2025-03-01,中R,研习,研习,,,7223.817293897867,1198.7535766791632,,8422.57087057703
2025-04-01,非R,武将,武将,1137,谋·石田三成SSR,47.23772398829281,0.0,,47.23772398829281
2025-04-01,非R,武将,武将,1130,坚·武田信玄SSR,8.437388014401975,0.0,,8.437388014401975
2025-04-01,,武将,武将,1035,佐佐木小次郎SR,1.471748772040802,0.0,,1.471748772040802
2025-04-01,微R,武将,武将,348051,武将,1.3460918661864507,0.0,,1.3460918661864507
2025-04-01,大R,武将,武将,1211,刚·最上义光UR,1102.2075486874642,0.0,,1102.2075486874642
2025-04-01,大R,武将,武将,1125,勇·佐佐木小次郎SSR,435.76234401728556,0.0,,435.76234401728556
2025-04-01,非R,武将,武将,348078,武将,11.118646261267749,0.0,,11.118646261267749
2025-04-01,超R,武将,武将,1165,柔·井伊直虎UR,201.23205494223933,0.0,,201.23205494223933
2025-04-01,非R,武将,武将,1154,柔·鹤姬UR,1.790271838586365,0.0,,1.790271838586365
2025-03-01,中R,武将,武将,1127,谋·上杉谦信SSR+,445.0184628978865,0.0,,445.0184628978865
2025-04-01,微R,武将,武将,1310,"2025元旦足利义辉",1.6084523121418628,0.0,,1.6084523121418628
2025-04-01,非R,武将,武将,1218,S15神原康政SSR+,0.013550215400629253,0.0,,0.013550215400629253
2025-03-01,超R,武将,武将,1024,长宗我部元亲SR,226.5970486736027,0.0,,226.5970486736027
2025-04-01,小R,武将,武将,1046,今川义元SSR,5.184397436860182,0.0,,5.184397436860182
2025-04-01,中R,武将,武将,1287,S28柿崎景家UR,274.32658353755,0.0,,274.32658353755
2025-04-01,超R,武将,武将,1144,援·阿国SSR+,1216.4278893147966,0.0,,1216.4278893147966
2025-04-01,超R,武将,武将,1149,勇·森兰丸SSR,253.46968364762515,0.0,,253.46968364762515
2025-04-01,中R,武将,武将,1087,光·北条氏康UR,4.671579741593366,0.0,,4.671579741593366
2025-03-01,小R,武将,武将,1064,望月千代女SSR,3.193788270520259,0.0,,3.193788270520259
2025-03-01,非R,武将,武将,1198,柔·甲斐姬UR,0.0,0.0,,0.0
2025-04-01,小R,武将,武将,1083,暗·茶茶UR,170.78307335316353,0.0,,170.78307335316353
2025-04-01,非R,武将,武将,1164,柔·立花訚千代UR,60.70541533808467,0.0,,60.70541533808467
2025-04-01,大R,武将,武将,348080,武将,177.22132815421367,0.0,,177.22132815421367
2025-03-01,中R,武将,武将,1062,立花宗茂SSR,25.80477264903213,0.0,,25.80477264903213
2025-04-01,非R,武将,武将,1182,S7加藤清正UR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1278,S25斋藤义龙UR,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1105,TW玉子UR,0.7778052105092114,0.0,,0.7778052105092114
2025-04-01,中R,武将,武将,1259,S18山中幸盛SSR+,22.850669135862493,0.0,,22.850669135862493
2025-04-01,超R,武将,武将,1083,暗·茶茶UR,457.846755058584,0.0,,457.846755058584
2025-04-01,中R,武将,武将,1278,S25斋藤义龙UR,68.8168742019026,0.0,,68.8168742019026
2025-04-01,,武将,武将,338003,武将,0.0,0.0,,0.0
2025-04-01,中R,神器,符文,,,2399.009533581785,1028.22061898891,,3427.2301525706953
2025-04-01,大R,金币,金币,,,0.0,0.0,46635.97117817683,0.0
2025-03-01,小R,武将,神武锻造,,神武锻造,442.34598,128.39595062208,299.59055145152,570.74193062208
2025-04-01,大R,武将,升级突破,,升级突破,189.89344288989992,307.86835906758523,,497.76180195748515
2025-04-01,大R,国宝,国宝升星,,,70.53809230769232,161.16656328860688,,231.7046555962992
2025-03-01,微R,武将,武将天赋,,武将天赋,2.6795314285714285,0.0,,2.6795314285714285
2025-04-01,非R,金币,综合道具,,,0.0,0.0,,0.0
2025-03-01,中R,神威,神砂,,,155.73345054945054,41.86380813714286,,197.5972586865934
2025-03-01,小R,武将,武将,1175,S5佐竹义重SSR+,0.0,0.0,,0.0
2025-04-01,大R,武将,武将碎片,1169,勇·前田利家SSR+,44.658857142857144,0.0,,44.658857142857144
2025-03-01,非R,武将,武将,1035,佐佐木小次郎SR,0.0,0.0,,0.0
2025-04-01,非R,神器,神器,,,422.35495658430926,5.053106680888888,,427.40806326519817
2025-04-01,非R,武将,武将,1025,片仓小十郎R,24.63063203176663,0.0,,24.63063203176663
2025-04-01,微R,武将,武将,1133,勇·真田幸村SSR+,25.375984741797375,0.0,,25.375984741797375
2025-04-01,非R,武将,武将,,武将,1692.490670978386,0.0,,1692.490670978386
2025-04-01,超R,武将,武将,1068,木下秀吉SR,205.4909766459216,0.0,,205.4909766459216
2025-04-01,非R,武将,武将,1131,坚·立花訚千代SSR,2.624281946661805,0.0,,2.624281946661805
2025-04-01,中R,战旗,战旗,,,19465.08656531327,0.0,,19465.08656531327
2025-04-01,超R,计策,计策,,,12730.963862887458,302.2249432896055,,13033.188806177064
2025-03-01,中R,武将,武将,1311,S35山本勘助UR,963.4903781745181,0.0,,963.4903781745181
2025-03-01,微R,武将,武将,1036,立花宗茂SR,22.586015044492324,0.0,,22.586015044492324
2025-03-01,超R,神器,神器,,,22981.77416880317,0.0,,22981.77416880317
2025-04-01,小R,武将,武将,1029,茶茶SR,33.56613282541361,0.0,,33.56613282541361
2025-03-01,中R,武将,武将,1072,梵天丸SR,156.93447940939936,0.0,,156.93447940939936
2025-03-01,微R,武将,武将,1041,森兰丸SR,16.549274391807128,0.0,,16.549274391807128
2025-04-01,中R,武将,武将,1019,宁宁SSR,24.417490886047204,0.0,,24.417490886047204
2025-04-01,小R,武将,武将,1119,援·宁宁SSR,90.41577196450129,0.0,,90.41577196450129
2025-03-01,超R,武将,武将,317918,武将,485.7751182173324,0.0,,485.7751182173324
2025-04-01,小R,武将,武将,1017,真田昌幸SR,28.00076527247115,0.0,,28.00076527247115
2025-04-01,微R,武将,武将,1124,勇·伊达政宗SSR,22.19264984424281,0.0,,22.19264984424281
2025-04-01,中R,武将,武将,1167,刚·岛津义久UR,450.07797119353074,0.0,,450.07797119353074
2025-04-01,大R,武将,武将,1147,谋·茶茶SSR,160.89995536171546,0.0,,160.89995536171546
2025-04-01,,武将,武将,1017,真田昌幸SR,0.008138298505551771,0.0,,0.008138298505551771
2025-03-01,小R,武将,武将,348052,武将,738.1574468961177,0.0,,738.1574468961177
2025-04-01,超R,武将,武将,1035,佐佐木小次郎SR,347.7937768197224,0.0,,347.7937768197224
2025-03-01,微R,武将,武将,1154,柔·鹤姬UR,8.402697070295456,0.0,,8.402697070295456
2025-03-01,,活动,活动,,,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1058,光·丰臣秀吉UR,18.109957436605214,0.0,,18.109957436605214
2025-03-01,非R,武将,武将,1302,联动-宫本武藏UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1039,柴田胜家SSR,1.9584440244572443,0.0,,1.9584440244572443
2025-04-01,,武将,武将,1029,茶茶SR,0.07765688805180648,0.0,,0.07765688805180648
2025-03-01,微R,武将,武将,1291,联动-查理曼UR,0.07928736835494699,0.0,,0.07928736835494699
2025-03-01,大R,武将,武将,1065,小早川隆景SSR,0.6558658700153737,0.0,,0.6558658700153737
2025-03-01,中R,武将,武将,1310,"2025元旦足利义辉",887.231619374481,0.0,,887.231619374481
2025-04-01,大R,武将,武将,1295,耀 德川家康UR,393.71016135144737,0.0,,393.71016135144737
2025-03-01,中R,武将,武将,1042,浅井长政SSR,14.072438006973572,0.0,,14.072438006973572
2025-04-01,非R,武将,武将,1294,联动-吕布UR,2.690840647406672,0.0,,2.690840647406672
2025-04-01,小R,武将,武将,348064,武将,16.843910602782685,0.0,,16.843910602782685
2025-04-01,非R,武将,武将,1192,S9柳生宗严UR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1155,刚·长宗我部元亲UR,79.23363442667628,0.0,,79.23363442667628
2025-04-01,小R,武将,武将,1307,联动-本多忠胜UR,2.689266167668607,0.0,,2.689266167668607
2025-03-01,大R,武将,武将,1104,TW鹤姬UR,706.4584693101782,0.0,,706.4584693101782
2025-03-01,中R,武将,武将,348062,武将,62.58385711623048,0.0,,62.58385711623048
2025-04-01,小R,武将,武将,1141,柔·望月千代女UR,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1256,S17筒井顺庆SSR+,0.0,0.0,,0.0
2025-04-01,,武将,武将,1202,S11太原雪斋UR,0.0,0.0,,0.0
2025-03-01,大R,战旗,战旗招募,,,225.28904800000004,429.72068796648,,655.0097359664801
2025-03-01,中R,武将,武将突破,,武将突破,231.5065533333334,82.00475497440002,,313.51130830773343
2025-04-01,小R,其他,通用资源,,,670.9364232757791,99.35362952121967,,770.2900527969988
2025-04-01,小R,武将,武将碎片,348078,武将碎片,3464.617070063695,148.11566515796179,,3612.7327352216566
2025-04-01,超R,浮世绘,浮世绘刻印,,,569.5179518796992,312.8419277582682,,882.3598796379674
2025-03-01,大R,武将,武将碎片,1311,S35山本勘助UR,1571.9410227272724,0.0,,1571.9410227272724
2025-04-01,中R,神威,神威招募,,,107.79724137931034,99.7986860689655,,207.59592744827583
2025-04-01,微R,神威,神砂,,,45.803956043956035,0.0,,45.803956043956035
2025-04-01,大R,武将,武将碎片,1018,上杉谦信SSR+,44.658857142857144,0.0,,44.658857142857144
2025-03-01,超R,战旗,战旗升级,,,0.0,65.80882608903227,,65.80882608903227
2025-04-01,非R,武将,武将,1212,刚·宇喜多秀家UR,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1274,S23岛津岁久SSR+,0.0,0.0,,0.0
2025-04-01,中R,浮世绘,浮世绘升级,,,0.0,26.50160003368421,,26.50160003368421
2025-03-01,非R,武将,武将,1072,梵天丸SR,0.0,0.0,,0.0
2025-04-01,非R,国宝,国宝,,,460.95910237791145,11.287601719384616,,472.24670409729606
2025-03-01,非R,武将,武将,1073,浓姬SR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1044,黑田官兵卫SR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1151,德寿丸SR,0.0,0.0,,0.0
2025-04-01,微R,国宝,国宝,,,1192.0127537911512,22.95085084307693,,1214.9636046342282
2025-04-01,非R,武将,武将,1045,足利义辉SSR,13.988621441346286,0.0,,13.988621441346286
2025-04-01,非R,武将,武将,1041,森兰丸SR,9.07067087401416,0.0,,9.07067087401416
2025-03-01,非R,武将,武将,1145,勇·足利义辉SSR,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1029,茶茶SR,213.16520781239763,0.0,,213.16520781239763
2025-03-01,中R,武将,武将,1030,阿初R,901.2119685248268,0.0,,901.2119685248268
2025-03-01,中R,武将,武将,1168,勇·阿江SSR,142.32344317841574,0.0,,142.32344317841574
2025-04-01,微R,武将,武将,1127,谋·上杉谦信SSR+,2.566691044798574,0.0,,2.566691044798574
2025-03-01,超R,国宝,国宝,,,13154.570551941644,61.30354934193549,,13215.87410128358
2025-03-01,非R,武将,武将,1043,直江兼续SSR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1312,S35真田幸隆SSR+,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1139,勇·浅井长政SSR,3.6310268348286496,0.0,,3.6310268348286496
2025-03-01,非R,武将,武将,317921,武将,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1169,勇·前田利家SSR+,6.203634791035123,0.0,,6.203634791035123
2025-03-01,小R,武将,武将,1093,光·井伊直虎UR,210.35549739816744,0.0,,210.35549739816744
2025-04-01,微R,武将,武将,1050,暗·织田信长UR,220.5670020093853,0.0,,220.5670020093853
2025-04-01,小R,武将,武将,1011,望月千代女SR,43.100383976175245,0.0,,43.100383976175245
2025-04-01,非R,武将,武将,1300,S32酒井忠次UR,3.3462923770010686,0.0,,3.3462923770010686
2025-04-01,非R,武将,武将,1160,刚·武田信玄UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1124,勇·伊达政宗SSR,253.58969017613185,0.0,,253.58969017613185
2025-03-01,大R,武将,武将,1289,S29佐久间盛政UR,73.32897069050239,0.0,,73.32897069050239
2025-04-01,微R,武将,武将,1061,茶茶SSR,11.56487634914773,0.0,,11.56487634914773
2025-03-01,超R,武将,武将,1287,S28柿崎景家UR,7726.223834543549,0.0,,7726.223834543549
2025-04-01,小R,武将,武将,1211,刚·最上义光UR,120.62760091617866,0.0,,120.62760091617866
2025-03-01,大R,武将,武将,1046,今川义元SSR,0.5269571003250388,0.0,,0.5269571003250388
2025-03-01,小R,武将,武将,1084,光·立花訚千代UR,1.190797602213273,0.0,,1.190797602213273
2025-03-01,微R,武将,武将,1087,光·北条氏康UR,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1129,刚·织田信长UR,188.39380165182652,0.0,,188.39380165182652
2025-03-01,非R,武将,武将,1111,S3柴田胜家SSR+,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1161,刚·本多忠胜UR,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1153,刚·真田幸村UR,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1300,S32酒井忠次UR,5.551517894471932,0.0,,5.551517894471932
2025-03-01,中R,武将,武将,328107,武将,353.3685970708519,0.0,,353.3685970708519
2025-04-01,,武将,武将,1292,S30明智光秀UR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,348076,武将,5.538188411347209,0.0,,5.538188411347209
2025-03-01,大R,武将,武将,1212,刚·宇喜多秀家UR,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1085,柔·阿市UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,328108,武将,411.4054260056368,0.0,,411.4054260056368
2025-04-01,大R,神器,神器升级,,,209.3011771428571,149.31190626845145,,358.6130834113086
2025-04-01,微R,战旗,战旗招募,,,30.635976,0.0,,30.635976
2025-03-01,大R,武将,大名赠礼,,大名赠礼,0.0,0.0,26098.14385441677,0.0
2025-04-01,中R,综合养成材料,综合养成材料,,,200.3343895164216,347.2560967556924,,547.590486272114
2025-03-01,超R,武将,神兵出世,,神兵出世,0.0,0.0,8169.6482445776,0.0
2025-03-01,大R,神器,符文,,,488.28551461701716,594.7819681228522,,1083.0674827398693
2025-03-01,超R,神威,铭刻,,,3142.4234355250683,2528.6772174535486,,5671.100652978617
2025-04-01,超R,神武,神武突破,,,587.9612622485818,1146.6539180606396,,1734.6151803092214
2025-04-01,非R,武将,神武锻造,,神武锻造,389.2019399999999,0.0,,389.2019399999999
2025-03-01,非R,武将,武将,1255,S17结城秀康UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,338002,武将,1.4053076124038906,0.0,,1.4053076124038906
2025-04-01,中R,武将,武将,1173,S5阿茶局UR,0.0,0.0,,0.0
2025-03-01,非R,武将,春日祭,,春日祭,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1031,阿江R,0.0,0.0,,0.0
2025-04-01,非R,改造,改造,,,321.4201494616228,27.494924951328674,,348.9150744129515
2025-03-01,非R,神武,神武,,,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1145,勇·足利义辉SSR,24.75499237066319,0.0,,24.75499237066319
