act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20241128-20241130-3,超R,抽奖每日渠道,出生获得,2024-11-29,7,360.0,24
20241128-20241130-3,非R,抽奖每日渠道,购买,2024-11-29,1,12.0,1
20250101-20250103-3,小R,抽奖每日渠道,玩家付费,2025-01-01,146,1438.0,627
20250506-20250508-3,微R,抽奖每日渠道,玩家付费,2025-05-07,253,2224.0,982
20241211-20241213-3,未活跃,抽奖每日渠道,购买,2024-12-12,1,76.0,3
20250424-20250426-3,非R,抽奖每日渠道,玩家付费,2025-04-24,1160,8334.0,3543
20250327-20250329-3,大R,抽奖每日渠道,购买,2025-03-29,11,964.0,35
20250114-20250116-3,超R,抽奖每日渠道,玩家付费,2025-01-15,17,209.0,83
20250211-20250213-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,6,436.5293000000001,13
20241211-20241213-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,13,2514.1172000000006,76
20250522-20250524-3,微R,直购礼包礼包聚合1,神武锻造-购买档位1,,1,33.8663,1
20250319-20250321-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,5,2310.2688000000003,19
20250303-20250305-3,中R,直购礼包礼包聚合2,中R,,28,13470.900299999994,159
20250424-20250426-3,大R,直购礼包礼包聚合2,大R,,17,11213.003599999998,106
20250412-20250414-3,非R,直购礼包礼包聚合2,非R,,1,32.0,1
20250405-20250407-3,超R,抽奖渠道,玩家付费,,17,520.0,204
20250412-20250414-3,大R,抽奖渠道,出生获得,,32,4460.0,296
20250303-20250305-3,大R,抽奖渠道,购买,,19,4376.0,124
20241223-20241225-3,小R,抽奖渠道,购买,,6,760.0,27
20250522-20250524-3,大R,抽奖渠道,玩家付费,,33,1019.0,420
20241128-20241130-3,未活跃,抽奖渠道,出生获得,,45,3570.0,209
20250219-20250221-3,未活跃,抽奖每日渠道,出生获得,2025-02-20,7,330.0,21
20250303-20250305-3,非R,抽奖每日渠道,玩家付费,2025-03-04,1223,9097.0,3900
20250424-20250426-3,中R,抽奖每日渠道,出生获得,2025-04-25,65,3030.0,190
20241223-20241225-3,未活跃,抽奖每日渠道,玩家付费,2024-12-23,80,587.0,249
20250311-20250313-3,中R,抽奖每日渠道,购买,2025-03-12,10,472.0,36
20250319-20250321-3,微R,抽奖每日渠道,购买,2025-03-21,2,36.0,3
20250405-20250407-3,大R,抽奖每日渠道,玩家付费,2025-04-05,34,376.0,155
20250211-20250213-3,未活跃,抽奖每日渠道,出生获得,2025-02-12,7,170.0,12
20250219-20250221-3,微R,抽奖每日渠道,玩家付费,2025-02-21,256,2292.0,992
20250405-20250407-3,微R,抽奖每日渠道,出生获得,2025-04-06,86,3350.0,195
20250405-20250407-3,超R,抽奖每日渠道,出生获得,2025-04-07,5,440.0,30
20241223-20241225-3,未活跃,抽奖每日渠道,出生获得,2024-12-24,9,420.0,23
20241128-20241130-3,小R,抽奖每日渠道,出生获得,2024-11-28,69,5330.0,320
20250319-20250321-3,大R,抽奖每日渠道,购买,2025-03-19,3,728.0,17
20241211-20241213-3,小R,抽奖每日渠道,购买,2024-12-11,2,204.0,3
20250424-20250426-3,超R,抽奖每日渠道,出生获得,2025-04-26,4,460.0,33
20250319-20250321-3,中R,抽奖每日渠道,购买,2025-03-20,6,320.0,20
20250101-20250103-3,微R,抽奖每日渠道,玩家付费,2025-01-02,253,2205.0,974
20250303-20250305-3,超R,抽奖每日渠道,玩家付费,2025-03-03,16,185.0,73
20250114-20250116-3,未活跃,抽奖每日渠道,玩家付费,2025-01-15,67,436.0,178
20250327-20250329-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,11,1910.3955999999996,59
20250303-20250305-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,4,645.5989,20
20241211-20241213-3,中R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,62.5224,1
20250319-20250321-3,中R,直购礼包礼包聚合1,神武锻造-购买档位1,,15,2034.6629999999993,63
20241128-20241130-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,14,21310.08999999999,34
20250327-20250329-3,小R,直购礼包礼包聚合2,小R,,3,328.2426000000001,7
20241211-20241213-3,小R,直购礼包礼包聚合2,小R,,7,1371.0214,18
20250114-20250116-3,未活跃,抽奖渠道,玩家付费,,90,1374.0,568
20250522-20250524-3,中R,抽奖渠道,出生获得,,109,12090.0,778
20250522-20250524-3,大R,抽奖渠道,出生获得,,29,3560.0,231
20250412-20250414-3,超R,抽奖渠道,购买,,10,5992.0,122
20250125-20250127-3,大R,抽奖渠道,玩家付费,,34,1240.0,540
20250125-20250127-3,超R,抽奖渠道,购买,,11,8616.0,140
20250303-20250305-3,超R,抽奖渠道,购买,,6,4528.0,62
20250327-20250329-3,超R,抽奖每日渠道,玩家付费,2025-03-28,17,171.0,67
20250424-20250426-3,非R,抽奖每日渠道,玩家付费,2025-04-25,1134,8136.0,3461
20250211-20250213-3,大R,抽奖每日渠道,购买,2025-02-12,11,1124.0,40
20250405-20250407-3,中R,抽奖每日渠道,出生获得,2025-04-05,73,5800.0,352
20241128-20241130-3,大R,抽奖每日渠道,出生获得,2024-11-30,14,570.0,43
20241128-20241130-3,中R,抽奖每日渠道,购买,2024-11-30,36,2732.0,113
20250211-20250213-3,小R,抽奖每日渠道,出生获得,2025-02-11,70,6080.0,368
20250522-20250524-3,小R,抽奖每日渠道,玩家付费,2025-05-24,149,1464.0,652
20250101-20250103-3,中R,抽奖每日渠道,购买,2025-01-02,11,1484.0,56
20250125-20250127-3,大R,抽奖每日渠道,玩家付费,2025-01-25,34,420.0,183
20250125-20250127-3,微R,抽奖每日渠道,购买,2025-01-25,1,36.0,3
20250327-20250329-3,非R,抽奖每日渠道,玩家付费,2025-03-27,1178,8521.0,3634
20250303-20250305-3,小R,抽奖每日渠道,出生获得,2025-03-03,61,4000.0,230
20250522-20250524-3,大R,抽奖每日渠道,玩家付费,2025-05-23,32,338.0,141
20250522-20250524-3,小R,抽奖每日渠道,出生获得,2025-05-23,45,1510.0,91
20250125-20250127-3,超R,抽奖每日渠道,购买,2025-01-27,9,3568.0,56
20250412-20250414-3,小R,抽奖每日渠道,玩家付费,2025-04-14,147,1366.0,600
20250424-20250426-3,超R,抽奖每日渠道,购买,2025-04-25,3,992.0,29
20250506-20250508-3,微R,抽奖每日渠道,出生获得,2025-05-07,79,2990.0,186
20250405-20250407-3,小R,抽奖每日渠道,玩家付费,2025-04-06,145,1442.0,627
20250303-20250305-3,非R,抽奖每日渠道,购买,2025-03-05,5,120.0,10
20250303-20250305-3,小R,抽奖每日渠道,出生获得,2025-03-05,64,2790.0,179
20250101-20250103-3,中R,抽奖每日渠道,玩家付费,2025-01-03,135,1444.0,630
20250211-20250213-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,8,2239.7270999999996,69
20250412-20250414-3,中R,直购礼包礼包聚合1,神武锻造-购买档位2,,6,1345.2240000000002,11
20241223-20241225-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位1,,1,320.0,10
20250506-20250508-3,小R,直购礼包礼包聚合1,神武锻造-购买档位1,,1,33.8663,1
20250101-20250103-3,中R,直购礼包礼包聚合1,神武锻造-购买档位4,,2,122.5224,2
20241211-20241213-3,微R,直购礼包礼包聚合1,神武锻造-购买档位2,,1,625.2239999999999,5
20250405-20250407-3,超R,直购礼包礼包聚合2,超R,,5,15750.153099999998,88
20250125-20250127-3,微R,抽奖渠道,出生获得,,195,18200.0,1125
20250211-20250213-3,微R,抽奖渠道,出生获得,,171,13420.0,815
20250114-20250116-3,超R,抽奖渠道,购买,,5,1380.0,45
20250522-20250524-3,非R,抽奖每日渠道,出生获得,2025-05-23,216,7070.0,426
20250311-20250313-3,超R,抽奖每日渠道,购买,2025-03-12,3,304.0,17
20250125-20250127-3,微R,抽奖每日渠道,购买,2025-01-27,3,68.0,4
20250101-20250103-3,中R,抽奖每日渠道,购买,2025-01-01,11,1256.0,47
20250101-20250103-3,超R,抽奖每日渠道,玩家付费,2025-01-01,17,180.0,73
20250211-20250213-3,未活跃,抽奖每日渠道,出生获得,2025-02-13,12,790.0,48
20250327-20250329-3,微R,抽奖每日渠道,玩家付费,2025-03-28,245,2121.0,954
20250327-20250329-3,未活跃,抽奖每日渠道,玩家付费,2025-03-28,1,2.0,1
20241223-20241225-3,小R,抽奖每日渠道,玩家付费,2024-12-25,152,1465.0,628
20250114-20250116-3,小R,抽奖每日渠道,出生获得,2025-01-16,63,2390.0,167
20250522-20250524-3,超R,抽奖每日渠道,购买,2025-05-22,4,1164.0,31
20241211-20241213-3,微R,抽奖每日渠道,出生获得,2024-12-12,78,3210.0,200
20241223-20241225-3,非R,抽奖每日渠道,玩家付费,2024-12-24,1203,9072.0,3863
20250327-20250329-3,中R,抽奖每日渠道,购买,2025-03-27,6,308.0,19
20250319-20250321-3,超R,抽奖每日渠道,出生获得,2025-03-19,9,940.0,61
20250125-20250127-3,未活跃,抽奖每日渠道,购买,2025-01-25,1,160.0,1
20250114-20250116-3,小R,直购礼包礼包聚合1,神武锻造-购买档位1,,7,536.2619000000002,16
20241128-20241130-3,大R,抽奖渠道,玩家付费,,34,1175.0,479
20250506-20250508-3,大R,抽奖渠道,出生获得,,32,3960.0,261
20250219-20250221-3,中R,抽奖渠道,出生获得,,118,12780.0,822
20250424-20250426-3,大R,抽奖渠道,玩家付费,,34,1093.0,471
20250319-20250321-3,微R,抽奖渠道,玩家付费,,269,6749.0,2976
20250327-20250329-3,小R,抽奖渠道,购买,,3,104.0,7
20250101-20250103-3,微R,抽奖渠道,玩家付费,,268,6763.0,3019
20250101-20250103-3,未活跃,抽奖每日渠道,出生获得,2025-01-02,7,320.0,20
20250412-20250414-3,大R,抽奖每日渠道,购买,2025-04-12,10,1920.0,35
20241128-20241130-3,非R,抽奖每日渠道,购买,2024-11-30,3,96.0,8
20241128-20241130-3,微R,抽奖每日渠道,玩家付费,2024-11-29,249,2359.0,1032
20250101-20250103-3,小R,抽奖每日渠道,出生获得,2025-01-01,51,3530.0,211
20250506-20250508-3,大R,抽奖每日渠道,玩家付费,2025-05-07,32,341.0,145
20250311-20250313-3,小R,抽奖每日渠道,玩家付费,2025-03-11,148,1393.0,594
20241223-20241225-3,小R,抽奖每日渠道,玩家付费,2024-12-24,144,1383.0,587
20250101-20250103-3,微R,抽奖每日渠道,玩家付费,2025-01-03,248,2316.0,1016
20250506-20250508-3,非R,抽奖每日渠道,玩家付费,2025-05-08,1179,8610.0,3710
20250125-20250127-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,16,2839.989000000001,87
20250303-20250305-3,大R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,240.0,4
20250424-20250426-3,小R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,614.8036,1
20250327-20250329-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,4,6762.839600000001,11
20250311-20250313-3,超R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,60.0,1
20250125-20250127-3,非R,直购礼包礼包聚合2,非R,,6,1186.2247,10
20250412-20250414-3,小R,直购礼包礼包聚合2,小R,,4,1133.7147,6
20250125-20250127-3,非R,抽奖渠道,购买,,6,328.0,10
20250114-20250116-3,大R,抽奖每日渠道,购买,2025-01-16,10,1028.0,28
20250114-20250116-3,微R,抽奖每日渠道,出生获得,2025-01-16,98,3840.0,249
20250211-20250213-3,中R,抽奖每日渠道,玩家付费,2025-02-12,142,1536.0,630
20241211-20241213-3,大R,抽奖每日渠道,购买,2024-12-11,9,1616.0,35
20241211-20241213-3,大R,抽奖每日渠道,出生获得,2024-12-11,27,2640.0,168
20250424-20250426-3,中R,抽奖每日渠道,购买,2025-04-24,3,132.0,11
20241128-20241130-3,超R,抽奖每日渠道,玩家付费,2024-11-28,17,203.0,79
20250327-20250329-3,小R,抽奖每日渠道,玩家付费,2025-03-27,151,1292.0,568
20250303-20250305-3,非R,抽奖每日渠道,出生获得,2025-03-03,255,12970.0,748
20250125-20250127-3,未活跃,抽奖每日渠道,出生获得,2025-01-27,22,1270.0,83
20250412-20250414-3,大R,抽奖每日渠道,玩家付费,2025-04-14,34,377.0,170
20250412-20250414-3,大R,抽奖每日渠道,出生获得,2025-04-12,25,2860.0,183
20250506-20250508-3,非R,抽奖每日渠道,玩家付费,2025-05-06,1229,9496.0,4091
20250101-20250103-3,中R,抽奖每日渠道,玩家付费,2025-01-01,135,1464.0,646
20250219-20250221-3,微R,抽奖每日渠道,出生获得,2025-02-21,131,4830.0,302
20250219-20250221-3,中R,抽奖每日渠道,玩家付费,2025-02-21,141,1486.0,643
20250219-20250221-3,微R,抽奖每日渠道,购买,2025-02-21,2,48.0,4
20250311-20250313-3,未活跃,抽奖每日渠道,出生获得,2025-03-12,2,120.0,6
20241211-20241213-3,超R,抽奖每日渠道,玩家付费,2024-12-13,16,165.0,63
20250303-20250305-3,小R,抽奖每日渠道,玩家付费,2025-03-05,145,1396.0,596
20250405-20250407-3,非R,抽奖每日渠道,玩家付费,2025-04-06,1231,9306.0,3921
20250303-20250305-3,中R,直购礼包礼包聚合1,神武锻造-购买档位3,,2,7377.643200000001,12
20250101-20250103-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,6,6193.232400000001,10
20250211-20250213-3,中R,直购礼包礼包聚合2,中R,,31,14865.499899999988,201
20241223-20241225-3,小R,直购礼包礼包聚合2,小R,,6,2686.315700000001,27
20241128-20241130-3,超R,直购礼包礼包聚合2,超R,,13,30513.800499999994,167
20250125-20250127-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位3,,1,614.8036,1
20241223-20241225-3,小R,抽奖渠道,玩家付费,,158,4276.0,1819
20241211-20241213-3,大R,抽奖渠道,玩家付费,,33,1117.0,485
20250219-20250221-3,中R,抽奖渠道,玩家付费,,145,4399.0,1933
20250522-20250524-3,小R,抽奖渠道,购买,,6,244.0,17
20250319-20250321-3,超R,抽奖渠道,购买,,5,3656.0,70
20250219-20250221-3,小R,抽奖每日渠道,玩家付费,2025-02-20,152,1421.0,637
20250114-20250116-3,微R,抽奖每日渠道,出生获得,2025-01-14,74,4270.0,253
20250506-20250508-3,中R,抽奖每日渠道,出生获得,2025-05-06,85,7010.0,430
20250412-20250414-3,大R,抽奖每日渠道,玩家付费,2025-04-12,33,424.0,186
20250327-20250329-3,非R,抽奖每日渠道,购买,2025-03-28,1,60.0,5
20250405-20250407-3,中R,抽奖每日渠道,玩家付费,2025-04-05,141,1487.0,607
20250405-20250407-3,小R,抽奖每日渠道,出生获得,2025-04-05,52,3480.0,202
20241128-20241130-3,未活跃,抽奖每日渠道,出生获得,2024-11-30,23,1070.0,64
20241223-20241225-3,非R,抽奖每日渠道,玩家付费,2024-12-25,1196,8995.0,3795
20241211-20241213-3,超R,抽奖每日渠道,玩家付费,2024-12-12,17,173.0,70
20250303-20250305-3,大R,抽奖每日渠道,出生获得,2025-03-05,16,1060.0,75
20250506-20250508-3,大R,抽奖每日渠道,玩家付费,2025-05-08,33,364.0,155
20241128-20241130-3,非R,抽奖每日渠道,购买,2024-11-28,2,572.0,13
20250424-20250426-3,超R,抽奖每日渠道,出生获得,2025-04-24,8,1040.0,67
20250319-20250321-3,非R,抽奖每日渠道,出生获得,2025-03-20,240,8740.0,529
20250522-20250524-3,中R,直购礼包礼包聚合1,神武锻造-购买档位1,,14,1654.3956,51
20250311-20250313-3,超R,直购礼包礼包聚合1,神武锻造-购买档位2,,3,1325.0448000000001,11
20250424-20250426-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,13,2614.3955999999994,81
20250101-20250103-3,超R,直购礼包礼包聚合1,神武锻造-购买档位2,,2,730.0896,6
20250327-20250329-3,小R,直购礼包礼包聚合1,神武锻造-购买档位2,,1,125.0448,1
20250219-20250221-3,超R,抽奖渠道,玩家付费,,17,526.0,211
20250327-20250329-3,中R,抽奖渠道,购买,,16,972.0,57
20250211-20250213-3,小R,抽奖渠道,出生获得,,105,10680.0,668
20250522-20250524-3,中R,抽奖每日渠道,玩家付费,2025-05-23,129,1294.0,546
20250101-20250103-3,非R,抽奖每日渠道,购买,2025-01-02,3,552.0,9
20250125-20250127-3,微R,抽奖每日渠道,玩家付费,2025-01-25,260,2339.0,1054
20250311-20250313-3,微R,抽奖每日渠道,出生获得,2025-03-13,112,4450.0,283
20250412-20250414-3,非R,抽奖每日渠道,玩家付费,2025-04-14,1224,9114.0,3963
20241223-20241225-3,非R,抽奖每日渠道,玩家付费,2024-12-23,1205,8870.0,3835
20250303-20250305-3,微R,抽奖每日渠道,玩家付费,2025-03-03,246,2122.0,955
20250522-20250524-3,中R,抽奖每日渠道,出生获得,2025-05-24,71,3800.0,265
20250405-20250407-3,非R,抽奖每日渠道,出生获得,2025-04-07,281,9530.0,614
20250405-20250407-3,大R,抽奖每日渠道,购买,2025-04-07,9,424.0,32
20250405-20250407-3,小R,抽奖每日渠道,购买,2025-04-07,3,48.0,4
20250311-20250313-3,大R,抽奖每日渠道,玩家付费,2025-03-12,34,381.0,172
20250125-20250127-3,大R,抽奖每日渠道,出生获得,2025-01-26,13,940.0,63
20250311-20250313-3,大R,抽奖每日渠道,购买,2025-03-11,5,920.0,15
20250219-20250221-3,中R,直购礼包礼包聚合1,神武锻造-购买档位2,,5,860.1791999999999,7
20250125-20250127-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位2,,1,240.0,2
20250211-20250213-3,超R,直购礼包礼包聚合2,超R,,10,17763.228299999995,125
20250114-20250116-3,未活跃,直购礼包礼包聚合2,未活跃,,1,33.8663,1
20250424-20250426-3,微R,直购礼包礼包聚合2,微R,,1,67.7326,2
20250405-20250407-3,超R,抽奖渠道,出生获得,,12,1380.0,91
20250114-20250116-3,超R,抽奖渠道,玩家付费,,17,528.0,205
20250101-20250103-3,大R,抽奖渠道,出生获得,,31,4010.0,259
20250412-20250414-3,中R,抽奖渠道,出生获得,,121,14260.0,916
20250522-20250524-3,中R,抽奖渠道,玩家付费,,145,4184.0,1780
20241211-20241213-3,超R,抽奖每日渠道,出生获得,2024-12-11,9,1050.0,69
20241211-20241213-3,微R,抽奖每日渠道,购买,2024-12-11,3,340.0,10
20250424-20250426-3,超R,抽奖每日渠道,玩家付费,2025-04-24,17,210.0,84
20241128-20241130-3,未活跃,抽奖每日渠道,出生获得,2024-11-28,26,1940.0,112
20250125-20250127-3,非R,抽奖每日渠道,出生获得,2025-01-25,373,24360.0,1454
20250319-20250321-3,小R,抽奖每日渠道,出生获得,2025-03-20,50,2060.0,125
20250114-20250116-3,中R,抽奖每日渠道,玩家付费,2025-01-14,137,1465.0,622
20241223-20241225-3,小R,抽奖每日渠道,出生获得,2024-12-23,43,2830.0,164
20241223-20241225-3,超R,抽奖每日渠道,购买,2024-12-23,2,220.0,6
20250522-20250524-3,小R,抽奖每日渠道,玩家付费,2025-05-22,144,1324.0,542
20250522-20250524-3,未活跃,抽奖每日渠道,出生获得,2025-05-22,8,390.0,23
20250303-20250305-3,小R,抽奖每日渠道,购买,2025-03-03,1,60.0,5
20250327-20250329-3,超R,抽奖每日渠道,玩家付费,2025-03-29,15,163.0,62
20250327-20250329-3,微R,抽奖每日渠道,出生获得,2025-03-29,121,4210.0,276
20241128-20241130-3,大R,抽奖每日渠道,玩家付费,2024-11-30,34,387.0,151
20250211-20250213-3,大R,抽奖每日渠道,购买,2025-02-11,15,3232.0,78
20250114-20250116-3,小R,抽奖每日渠道,购买,2025-01-16,6,120.0,10
20250327-20250329-3,非R,抽奖每日渠道,玩家付费,2025-03-28,1198,8747.0,3767
20250219-20250221-3,非R,抽奖每日渠道,玩家付费,2025-02-19,1239,9182.0,3942
20250101-20250103-3,未活跃,抽奖每日渠道,购买,2025-01-01,1,64.0,2
20250311-20250313-3,微R,抽奖每日渠道,出生获得,2025-03-12,78,2470.0,145
20250311-20250313-3,超R,抽奖每日渠道,玩家付费,2025-03-12,16,188.0,73
20250125-20250127-3,超R,抽奖每日渠道,购买,2025-01-26,7,2592.0,48
20250405-20250407-3,中R,抽奖每日渠道,购买,2025-04-06,5,348.0,15
20241211-20241213-3,大R,抽奖每日渠道,购买,2024-12-12,11,2344.0,60
20250303-20250305-3,超R,抽奖每日渠道,出生获得,2025-03-05,8,650.0,44
20241211-20241213-3,中R,抽奖每日渠道,玩家付费,2024-12-13,137,1419.0,609
20241211-20241213-3,未活跃,抽奖每日渠道,出生获得,2024-12-13,15,890.0,55
20241223-20241225-3,大R,抽奖每日渠道,玩家付费,2024-12-24,34,377.0,163
20241223-20241225-3,非R,抽奖每日渠道,购买,2024-12-24,4,620.0,13
20241211-20241213-3,中R,直购礼包礼包聚合1,神武锻造-购买档位3,,6,12341.268399999997,20
20250506-20250508-3,中R,直购礼包礼包聚合1,神武锻造-购买档位1,,21,2570.9248999999995,79
20250311-20250313-3,微R,直购礼包礼包聚合1,神武锻造-购买档位2,,1,125.0448,1
20250522-20250524-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,1844.4107999999999,3
20241128-20241130-3,小R,直购礼包礼包聚合1,神武锻造-购买档位2,,3,855.1343999999999,7
20250125-20250127-3,中R,抽奖渠道,出生获得,,124,14820.0,958
20250303-20250305-3,微R,抽奖渠道,出生获得,,156,11310.0,657
20241211-20241213-3,大R,抽奖渠道,购买,,17,5468.0,139
20250506-20250508-3,微R,抽奖渠道,购买,,1,12.0,1
20250101-20250103-3,中R,抽奖渠道,玩家付费,,143,4314.0,1896
20250101-20250103-3,非R,抽奖渠道,出生获得,,457,27600.0,1685
20250101-20250103-3,小R,抽奖渠道,出生获得,,92,7380.0,459
20241128-20241130-3,超R,抽奖渠道,出生获得,,12,1570.0,105
20250303-20250305-3,超R,抽奖每日渠道,出生获得,2025-03-04,4,220.0,14
20241223-20241225-3,微R,抽奖每日渠道,玩家付费,2024-12-25,249,2214.0,982
20250412-20250414-3,中R,抽奖每日渠道,出生获得,2025-04-13,65,2930.0,190
20241211-20241213-3,小R,抽奖每日渠道,购买,2024-12-13,5,108.0,9
20250506-20250508-3,微R,抽奖每日渠道,玩家付费,2025-05-08,242,2179.0,946
20241128-20241130-3,非R,抽奖每日渠道,出生获得,2024-11-28,271,17810.0,1050
20241211-20241213-3,非R,抽奖每日渠道,玩家付费,2024-12-11,1230,9221.0,4017
20250319-20250321-3,大R,抽奖每日渠道,购买,2025-03-20,5,508.0,29
20250412-20250414-3,中R,抽奖每日渠道,购买,2025-04-14,10,492.0,22
20250303-20250305-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,8,9972.4468,16
20250522-20250524-3,超R,直购礼包礼包聚合1,神武锻造-购买档位2,,3,3840.0,32
20250211-20250213-3,小R,直购礼包礼包聚合1,神武锻造-购买档位2,,1,125.0448,1
20250219-20250221-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,5,7513.232400000001,12
20250114-20250116-3,小R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,1229.6072,2
20250522-20250524-3,超R,直购礼包礼包聚合2,超R,,6,12551.197799999998,88
20250125-20250127-3,未活跃,抽奖渠道,购买,,3,344.0,13
20241223-20241225-3,中R,抽奖渠道,购买,,26,4576.0,171
20250405-20250407-3,超R,抽奖渠道,购买,,5,4124.0,88
20241128-20241130-3,大R,抽奖渠道,出生获得,,32,4270.0,282
20250327-20250329-3,微R,抽奖渠道,购买,,1,36.0,3
20250311-20250313-3,中R,抽奖每日渠道,出生获得,2025-03-12,64,2740.0,166
20250311-20250313-3,小R,抽奖每日渠道,购买,2025-03-12,1,12.0,1
20250506-20250508-3,超R,抽奖每日渠道,购买,2025-05-06,3,612.0,18
20250211-20250213-3,超R,抽奖每日渠道,出生获得,2025-02-13,5,280.0,20
20250405-20250407-3,微R,抽奖每日渠道,出生获得,2025-04-07,91,2890.0,196
20250303-20250305-3,非R,抽奖每日渠道,出生获得,2025-03-05,344,11900.0,734
20250424-20250426-3,中R,抽奖每日渠道,出生获得,2025-04-26,80,4620.0,325
20241128-20241130-3,非R,抽奖每日渠道,玩家付费,2024-11-28,1234,9161.0,3931
20250303-20250305-3,微R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,135.4652,4
20250522-20250524-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,5,1451.1978000000001,45
20241223-20241225-3,超R,直购礼包礼包聚合1,神武锻造-购买档位2,,4,1565.0448000000001,13
20250303-20250305-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,5,333.06410000000005,10
20241223-20241225-3,超R,直购礼包礼包聚合2,超R,,11,8524.664499999997,62
20250327-20250329-3,非R,直购礼包礼包聚合2,非R,,2,899.8484,7
20250506-20250508-3,微R,抽奖渠道,玩家付费,,269,6648.0,2927
20250311-20250313-3,未活跃,抽奖渠道,出生获得,,6,630.0,40
20250405-20250407-3,大R,抽奖渠道,购买,,15,2236.0,81
20250219-20250221-3,小R,抽奖渠道,出生获得,,103,9090.0,554
20241211-20241213-3,未活跃,抽奖渠道,购买,,2,136.0,8
20250219-20250221-3,大R,抽奖每日渠道,出生获得,2025-02-20,16,740.0,49
20250303-20250305-3,大R,抽奖每日渠道,玩家付费,2025-03-04,34,372.0,153
20250211-20250213-3,非R,抽奖每日渠道,玩家付费,2025-02-13,1173,9103.0,3810
20241223-20241225-3,非R,抽奖每日渠道,出生获得,2024-12-25,278,10540.0,671
20241128-20241130-3,小R,抽奖每日渠道,出生获得,2024-11-30,59,2700.0,172
20250114-20250116-3,大R,抽奖每日渠道,玩家付费,2025-01-16,33,387.0,167
20250319-20250321-3,微R,抽奖每日渠道,玩家付费,2025-03-21,253,2241.0,1003
20250319-20250321-3,小R,抽奖每日渠道,购买,2025-03-21,3,60.0,5
20250506-20250508-3,小R,抽奖每日渠道,出生获得,2025-05-07,46,1740.0,112
20250219-20250221-3,小R,抽奖每日渠道,出生获得,2025-02-21,66,2450.0,163
20250125-20250127-3,大R,抽奖每日渠道,玩家付费,2025-01-26,34,429.0,187
20250125-20250127-3,小R,抽奖每日渠道,玩家付费,2025-01-26,151,1578.0,688
20241211-20241213-3,中R,抽奖每日渠道,出生获得,2024-12-13,66,3850.0,256
20250424-20250426-3,超R,抽奖每日渠道,购买,2025-04-24,5,1608.0,40
20250327-20250329-3,微R,抽奖每日渠道,玩家付费,2025-03-27,247,2173.0,951
20250319-20250321-3,大R,抽奖每日渠道,出生获得,2025-03-19,22,1800.0,109
20250405-20250407-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,3,485.0448,4
20250125-20250127-3,微R,直购礼包礼包聚合1,神武锻造-购买档位2,,2,250.0896,2
20241223-20241225-3,大R,直购礼包礼包聚合1,神武锻造-购买档位4,,2,240.0,4
20250412-20250414-3,大R,直购礼包礼包聚合2,大R,,20,12441.24079999999,110
20250303-20250305-3,非R,直购礼包礼包聚合2,非R,,5,333.06410000000005,10
20250311-20250313-3,微R,直购礼包礼包聚合2,微R,,1,125.0448,1
20250506-20250508-3,中R,抽奖渠道,玩家付费,,145,4490.0,1893
20250506-20250508-3,小R,抽奖渠道,出生获得,,106,8590.0,535
20250506-20250508-3,大R,抽奖渠道,玩家付费,,34,1090.0,464
20250412-20250414-3,微R,抽奖渠道,出生获得,,178,15080.0,912
20250211-20250213-3,大R,抽奖渠道,玩家付费,,34,1159.0,496
20250211-20250213-3,未活跃,抽奖渠道,出生获得,,21,1850.0,112
20241223-20241225-3,超R,抽奖渠道,购买,,11,2336.0,62
20250522-20250524-3,非R,抽奖渠道,玩家付费,,1380,25330.0,10623
20250522-20250524-3,大R,抽奖每日渠道,出生获得,2025-05-23,13,500.0,32
20250219-20250221-3,超R,抽奖每日渠道,玩家付费,2025-02-20,16,171.0,71
20250311-20250313-3,非R,抽奖每日渠道,出生获得,2025-03-12,240,7510.0,439
