act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20250325-20250328-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包4,,1,60.0,1
20250214-20250218-5,大R,直购礼包礼包聚合1,2025情人节-节日礼包2,,14,1242.1281999999999,38
20241219-20241222-4,中R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,27,3340.8960000000006,27
20250104-20250107-4,大R,直购礼包礼包聚合1,2024情人节信物礼包3,,7,12567.250399999999,20
20250203-20250206-4,大R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,10,1215.1344,10
20250325-20250328-4,中R,直购礼包礼包聚合1,2024情人节信物礼包2,,17,11201.433599999993,92
20250214-20250218-5,非R,直购礼包礼包聚合1,2025情人节-节日礼包2,,1,65.8663,2
20250214-20250218-5,小R,直购礼包礼包聚合1,2025情人节-巧克力礼包4,,1,120.0,2
20250311-20250314-4,非R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,1,3074.018,5
20250104-20250107-4,非R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,2,245.0448,2
20250514-20250517-4,中R,抽奖每日渠道,引导奖励,2025-05-17,95,1946.0,329
20250514-20250517-4,超R,抽奖每日渠道,玩家付费,2025-05-14,15,72.0,37
20241219-20241222-4,微R,抽奖每日渠道,玩家付费,2024-12-19,256,701.0,415
20250325-20250328-4,非R,抽奖每日渠道,引导奖励,2025-03-27,331,3886.0,599
20250121-20250124-4,微R,抽奖每日渠道,玩家付费,2025-01-21,259,748.0,456
20250223-20250226-4,大R,抽奖每日渠道,购买,2025-02-26,13,1432.0,59
20250203-20250206-4,微R,抽奖每日渠道,购买,2025-02-04,1,30.0,5
20250203-20250206-4,未活跃,抽奖渠道,玩家付费,,89,751.0,379
20250428-20250501-4,微R,pprid_reward_type,164_2,橙色国宝自选包,1,1.0,1
20250514-20250517-4,大R,pprid_reward_type,164_1,家督印（战旗征集道具）,5,5.0,5
20250121-20250124-4,非R,pprid_reward_type,160_1,阵石随机包（绿）,191,191.0,191
20250104-20250107-4,小R,pprid_reward_type,164_2,2024信物,3,12.0,3
20241219-20241222-4,大R,pprid_reward_type,164_2,暗·织田信长UR(碎片),2,4.0,2
20241219-20241222-4,超R,pprid_reward_type,164_2,阵石随机包（橙）,1,1.0,1
20241219-20241222-4,小R,pprid_reward_type,160_3,暗·织田信长UR(碎片),2,4.0,2
20250325-20250328-4,非R,pprid_reward_type,160_1,S30冠军鸡,79,79.0,79
20250203-20250206-4,大R,兑换信物金币消耗,大R,,27,284000.0,351
20250311-20250314-4,中R,兑换信物金币消耗,中R,,31,75.0,37
20250214-20250218-5,大R,兑换奖励内容,红色物理装备自选箱,,14,40.0,40
20250416-20250419-4,超R,兑换奖励内容,化境研习金色道具,,3,3.0,3
20250416-20250419-4,非R,兑换奖励内容,5阶防御符文自选箱,,1,1.0,1
20250502-20250505-4,大R,兑换奖励内容,联动-柴田胜家UR(召唤卡),,2,8.0,2
20250311-20250314-4,超R,兑换奖励内容,联动-宫本武藏UR(召唤卡),,1,4.0,1
20250121-20250124-4,大R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,9,1085.0448000000001,9
20250416-20250419-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包12,,8,5144.410800000001,8
20241127-20241201-5,微R,直购礼包礼包聚合1,2024情人节信物礼包2,,1,375.13439999999997,3
20250510-20250513-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包4,,4,485.0448,8
20250104-20250107-4,微R,直购礼包礼包聚合1,2024情人节信物礼包1,,1,338.66300000000007,10
20250409-20250411-3,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包5,,1,1229.6072,2
20250203-20250206-4,微R,抽奖每日渠道,引导奖励,2025-02-05,37,838.0,88
20250104-20250107-4,微R,抽奖每日渠道,购买,2025-01-07,1,80.0,1
20241219-20241222-4,大R,抽奖每日渠道,玩家付费,2024-12-19,33,121.0,76
20250121-20250124-4,小R,抽奖每日渠道,引导奖励,2025-01-23,41,956.0,129
20250121-20250124-4,未活跃,抽奖每日渠道,购买,2025-01-23,1,190.0,7
20250514-20250517-4,微R,抽奖每日渠道,玩家付费,2025-05-15,259,1069.0,463
20250428-20250501-4,中R,抽奖每日渠道,购买,2025-04-30,20,872.0,90
20250121-20250124-4,超R,抽奖每日渠道,购买,2025-01-21,4,1230.0,24
20250121-20250124-4,非R,抽奖每日渠道,引导奖励,2025-01-21,135,3496.0,402
20241127-20241201-5,微R,抽奖每日渠道,玩家付费,2024-11-28,261,881.0,526
20250223-20250226-4,中R,抽奖每日渠道,玩家付费,2025-02-26,143,615.0,354
20250223-20250226-4,未活跃,抽奖每日渠道,引导奖励,2025-02-24,7,140.0,17
20250104-20250107-4,小R,抽奖每日渠道,玩家付费,2025-01-05,152,591.0,352
20250104-20250107-4,非R,抽奖每日渠道,引导奖励,2025-01-05,172,2936.0,361
20250514-20250517-4,小R,抽奖渠道,引导奖励,,120,2372.0,414
20250428-20250501-4,非R,抽奖渠道,购买,,2,428.0,22
20250104-20250107-4,超R,抽奖渠道,引导奖励,,16,1424.0,223
20241127-20241201-5,中R,抽奖渠道,玩家付费,,145,2662.0,1586
20250121-20250124-4,超R,抽奖渠道,玩家付费,,17,282.0,155
20250428-20250501-4,小R,pprid_reward_type,164_3,2024信物,2,16.0,2
20241127-20241201-5,超R,pprid_reward_type,160_3,暗·织田信长UR(碎片),2,4.0,2
20250325-20250328-4,中R,pprid_reward_type,160_3,化境研习金色道具,8,120.0,8
20250203-20250206-4,超R,pprid_reward_type,160_3,2024信物,3,12.0,3
20250514-20250517-4,非R,pprid_reward_type,164_2,2024信物,2,12.0,2
20250514-20250517-4,微R,pprid_reward_type,160_1,S36招募令,9,9.0,9
20250121-20250124-4,小R,pprid_reward_type,160_1,抽奖自选包,120,120.0,120
20250121-20250124-4,超R,pprid_reward_type,160_2,2024信物,5,10.0,5
20250325-20250328-4,中R,pprid_reward_type,164_2,2024信物,19,114.0,19
20250223-20250226-4,中R,pprid_reward_type,160_1,家督印（战旗征集道具）,37,37.0,37
20250223-20250226-4,中R,pprid_reward_type,160_1,S30冠军鸡,4,4.0,4
20250223-20250226-4,非R,pprid_reward_type,160_2,2024信物,1,4.0,1
20250203-20250206-4,微R,pprid_reward_type,164_1,抽奖自选包,22,110.0,22
20250223-20250226-4,小R,兑换信物金币消耗,小R,,58,218000.0,254
20250502-20250505-4,大R,兑换奖励内容,红色速度装备随机箱,,3,7.0,7
20250416-20250419-4,大R,兑换奖励内容,S31三之丸殿SSR+(召唤卡),,1,4.0,2
20241219-20241222-4,微R,直购礼包礼包聚合2,微R,,3,1699.264,7
20250223-20250226-4,中R,直购礼包礼包聚合2,中R,,36,16040.341999999979,230
20250311-20250314-4,大R,直购礼包礼包聚合2,大R,,22,27376.28690000001,309
20250502-20250505-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包1,,6,97.34528,6
20250502-20250505-4,超R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,12,732.612,12
20241127-20241201-5,超R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-300金币,,6,365.0448,6
20250311-20250314-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包9,,6,5668.8216,9
20250416-20250419-4,大R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,5,7034.018000000001,11
20250325-20250328-4,微R,直购礼包礼包聚合1,2025情人节-节日礼包1,,1,16.0,1
20250514-20250517-4,小R,直购礼包礼包聚合1,2024情人节信物礼包4,,1,62.5224,1
20250104-20250107-4,非R,直购礼包礼包聚合1,2024情人节信物礼包3,,2,3960.0,6
20250428-20250501-4,超R,直购礼包礼包聚合1,2024情人节信物礼包2,,4,6720.0,56
20250214-20250218-5,未活跃,直购礼包礼包聚合1,2025情人节-节日礼包3,,1,101.59890000000001,3
20250214-20250218-5,微R,直购礼包礼包聚合1,2025情人节-节日礼包8,,1,1844.4107999999999,3
20250428-20250501-4,中R,抽奖每日渠道,玩家付费,2025-05-01,142,766.0,324
20250214-20250218-5,大R,抽奖每日渠道,玩家付费,2025-02-14,2,5.0,2
20250104-20250107-4,非R,抽奖每日渠道,购买,2025-01-07,3,170.0,11
20250203-20250206-4,微R,抽奖每日渠道,玩家付费,2025-02-03,268,749.0,451
20250223-20250226-4,非R,抽奖每日渠道,玩家付费,2025-02-25,1400,4066.0,2271
20250223-20250226-4,中R,抽奖每日渠道,引导奖励,2025-02-25,66,922.0,156
20250104-20250107-4,超R,抽奖每日渠道,玩家付费,2025-01-06,14,59.0,41
20241219-20241222-4,大R,抽奖每日渠道,玩家付费,2024-12-20,34,162.0,99
20241219-20241222-4,小R,抽奖每日渠道,玩家付费,2024-12-22,152,604.0,356
20250223-20250226-4,未活跃,抽奖每日渠道,引导奖励,2025-02-26,7,80.0,13
20250223-20250226-4,中R,抽奖每日渠道,引导奖励,2025-02-24,48,760.0,121
20250223-20250226-4,微R,抽奖渠道,玩家付费,,275,3478.0,2111
20250121-20250124-4,超R,抽奖渠道,购买,,8,6240.0,160
20250428-20250501-4,微R,pprid_reward_type,164_1,2024信物,84,168.0,84
20250428-20250501-4,大R,pprid_reward_type,160_2,2024信物,10,40.0,10
20250428-20250501-4,超R,pprid_reward_type,160_3,2024信物,2,12.0,2
20241127-20241201-5,未活跃,pprid_reward_type,160_1,阵石随机包（绿）,11,11.0,11
20250514-20250517-4,微R,pprid_reward_type,164_1,家督印（战旗征集道具）,20,20.0,20
20250514-20250517-4,微R,pprid_reward_type,164_2,2024信物,1,6.0,1
20250514-20250517-4,中R,pprid_reward_type,164_3,赛季橙色装备自选箱,1,1.0,1
20250104-20250107-4,超R,pprid_reward_type,164_3,2024信物,5,50.0,5
20241127-20241201-5,大R,pprid_reward_type,164_2,暗·织田信长UR(碎片),4,8.0,4
20241219-20241222-4,非R,pprid_reward_type,164_1,阵石随机包（蓝）,10,10.0,10
20241219-20241222-4,大R,pprid_reward_type,164_1,阵石随机包（蓝）,4,4.0,4
20241219-20241222-4,小R,pprid_reward_type,160_1,阵石随机包（绿）,18,18.0,18
20250214-20250218-5,非R,兑换奖励内容,红色物理装备自选箱,,29,31.0,31
20241127-20241201-5,大R,兑换奖励内容,2024信物,,27,247000.0,309
20250328-20250331-4,超R,兑换奖励内容,红色装备8随1,,4,14.0,14
20250203-20250206-4,微R,兑换奖励内容,2024信物,,83,280000.0,309
20250502-20250505-4,非R,直购礼包礼包聚合2,非R,,2,66.5224,2
20250514-20250517-4,超R,直购礼包礼包聚合2,超R,,10,23144.184900000004,126
20241127-20241201-5,中R,直购礼包礼包聚合1,2024情人节信物礼包3,,9,19058.91159999999,31
20250223-20250226-4,超R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,7,860.1792,7
20250121-20250124-4,非R,直购礼包礼包聚合1,2024情人节信物礼包2,,3,1345.224,11
20250325-20250328-4,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包4,,1,187.56719999999999,3
20250214-20250218-5,小R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,2,6898.428800000001,11
20250428-20250501-4,小R,直购礼包礼包聚合1,2024情人节信物礼包3,,3,1844.4107999999999,3
20250214-20250218-5,未活跃,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,1,62.5224,1
20250214-20250218-5,微R,直购礼包礼包聚合1,2025情人节-节日礼包1,,2,32.0,2
20250104-20250107-4,未活跃,直购礼包礼包聚合1,2024情人节稀有礼包4.99-300金币,,1,62.5224,1
20250428-20250501-4,非R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-320金币(新,,1,32.0,1
20241127-20241201-5,中R,抽奖每日渠道,购买,2024-11-29,17,1018.0,87
20250428-20250501-4,大R,抽奖每日渠道,玩家付费,2025-05-01,30,153.0,75
20250514-20250517-4,大R,抽奖每日渠道,购买,2025-05-17,3,380.0,22
20250104-20250107-4,大R,抽奖每日渠道,玩家付费,2025-01-07,33,138.0,85
20241127-20241201-5,超R,抽奖每日渠道,购买,2024-12-01,6,1208.0,35
20250121-20250124-4,未活跃,抽奖每日渠道,玩家付费,2025-01-23,79,234.0,125
20250223-20250226-4,小R,抽奖每日渠道,购买,2025-02-25,3,66.0,11
20250104-20250107-4,未活跃,抽奖每日渠道,玩家付费,2025-01-04,96,235.0,135
20241219-20241222-4,超R,抽奖每日渠道,购买,2024-12-22,5,1264.0,36
20250121-20250124-4,大R,抽奖每日渠道,引导奖励,2025-01-21,17,1112.0,145
20241219-20241222-4,小R,抽奖每日渠道,引导奖励,2024-12-21,37,867.0,107
20241127-20241201-5,微R,抽奖每日渠道,引导奖励,2024-11-27,62,1880.0,193
20241127-20241201-5,小R,抽奖每日渠道,引导奖励,2024-11-27,38,1610.0,173
20241127-20241201-5,超R,抽奖每日渠道,购买,2024-11-27,5,1006.0,22
20250428-20250501-4,大R,抽奖每日渠道,玩家付费,2025-04-29,31,180.0,90
20250104-20250107-4,非R,抽奖每日渠道,玩家付费,2025-01-05,1448,4336.0,2494
20250104-20250107-4,小R,抽奖每日渠道,引导奖励,2025-01-05,31,884.0,111
20250203-20250206-4,超R,抽奖渠道,玩家付费,,17,286.0,159
20250104-20250107-4,大R,抽奖渠道,购买,,12,2786.0,161
20250223-20250226-4,未活跃,抽奖渠道,引导奖励,,13,274.0,40
20250121-20250124-4,大R,抽奖渠道,引导奖励,,34,3200.0,479
20250428-20250501-4,超R,pprid_reward_type,164_2,2024信物,7,42.0,7
20250428-20250501-4,大R,pprid_reward_type,164_1,阵法招募道具,1,1.0,1
20241127-20241201-5,超R,pprid_reward_type,160_1,抽奖自选包,11,11.0,11
20250325-20250328-4,非R,pprid_reward_type,160_1,UR招募令,139,139.0,139
20250203-20250206-4,大R,pprid_reward_type,164_2,2024信物,6,24.0,6
20250104-20250107-4,小R,pprid_reward_type,160_1,阵石随机包（绿）,16,16.0,16
20241127-20241201-5,大R,pprid_reward_type,164_3,暗·织田信长UR(碎片),4,16.0,4
20250121-20250124-4,微R,pprid_reward_type,160_1,阵石随机包（绿）,24,24.0,24
20241219-20241222-4,大R,pprid_reward_type,164_1,抽奖自选包,19,95.0,19
20241219-20241222-4,微R,pprid_reward_type,164_1,阵石随机包（蓝）,3,3.0,3
20241219-20241222-4,非R,pprid_reward_type,164_2,2024信物,1,4.0,1
20250325-20250328-4,小R,pprid_reward_type,160_1,UR招募令,10,10.0,10
20250325-20250328-4,大R,pprid_reward_type,160_3,阵灵（旗阵突破道具）,1,20.0,1
20241127-20241201-5,小R,pprid_reward_type,164_2,暗·织田信长UR(碎片),1,2.0,1
20250223-20250226-4,非R,pprid_reward_type,164_1,2024信物,39,78.0,39
20250203-20250206-4,大R,pprid_reward_type,164_2,暗·织田信长UR(碎片),2,4.0,2
20250223-20250226-4,微R,pprid_reward_type,164_1,2024信物,27,54.0,27
20250223-20250226-4,中R,pprid_reward_type,164_3,橙色国宝自选包（新）,1,1.0,1
20250428-20250501-4,中R,兑换信物金币消耗,中R,,99,887500.0,1121
20250311-20250314-4,非R,兑换信物金币消耗,非R,,17,26.0,19
20250121-20250124-4,中R,兑换奖励内容,2024信物,,87,710000.0,876
20250416-20250419-4,超R,兑换奖励内容,鸣灵石,,4,10.0,10
20250203-20250206-4,大R,兑换奖励内容,2024信物,,27,284000.0,351
20250510-20250513-4,中R,直购礼包礼包聚合2,中R,,37,15869.180059999997,201
20250328-20250331-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包2,,7,688.7967000000001,21
20250416-20250419-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包11,,5,3209.6072000000004,5
20250311-20250314-4,微R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,2,125.0448,2
20250510-20250513-4,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包2,,6,8415.134399999999,70
20250203-20250206-4,中R,直购礼包礼包聚合1,2024情人节信物礼包3,,9,11247.2504,18
20250214-20250218-5,中R,直购礼包礼包聚合1,2025情人节-节日礼包4,,14,2182.7016000000003,36
20250214-20250218-5,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包4,,1,60.0,1
20241219-20241222-4,非R,直购礼包礼包聚合1,2024情人节信物礼包2,,2,1375.4927999999998,11
20241219-20241222-4,大R,直购礼包礼包聚合1,2024情人节信物礼包2,,8,4491.5232000000005,36
20250428-20250501-4,微R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,1,125.0448,1
20250502-20250505-4,微R,直购礼包礼包聚合1,2025大名赠礼-节日礼包13,,2,12.33632,2
20250409-20250411-3,中R,直购礼包礼包聚合1,2025情人节-节日礼包5,,6,920.1791999999999,15
20250223-20250226-4,中R,直购礼包礼包聚合1,2024情人节信物礼包4,,2,122.5224,2
20250409-20250411-3,小R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,2,245.0448,2
20250428-20250501-4,中R,抽奖每日渠道,引导奖励,2025-05-01,90,2524.0,402
20250514-20250517-4,大R,抽奖每日渠道,玩家付费,2025-05-17,31,165.0,74
20250121-20250124-4,未活跃,抽奖每日渠道,玩家付费,2025-01-24,68,241.0,122
20250104-20250107-4,中R,抽奖每日渠道,玩家付费,2025-01-07,142,641.0,358
20250104-20250107-4,大R,抽奖每日渠道,购买,2025-01-07,10,1148.0,57
20250121-20250124-4,中R,抽奖每日渠道,玩家付费,2025-01-22,140,552.0,341
20241219-20241222-4,小R,抽奖每日渠道,玩家付费,2024-12-19,150,482.0,281
20241219-20241222-4,超R,抽奖每日渠道,购买,2024-12-19,4,700.0,22
20250223-20250226-4,非R,抽奖每日渠道,购买,2025-02-25,1,30.0,5
20250428-20250501-4,小R,抽奖每日渠道,引导奖励,2025-04-30,40,576.0,88
20250514-20250517-4,中R,抽奖每日渠道,购买,2025-05-16,8,322.0,38
20241219-20241222-4,大R,抽奖每日渠道,购买,2024-12-20,6,1280.0,38
20250104-20250107-4,超R,抽奖每日渠道,玩家付费,2025-01-04,15,52.0,34
20241127-20241201-5,小R,抽奖每日渠道,玩家付费,2024-11-28,151,549.0,329
20250325-20250328-4,未活跃,抽奖每日渠道,引导奖励,2025-03-26,1,4.0,1
20241219-20241222-4,超R,抽奖每日渠道,玩家付费,2024-12-21,15,61.0,41
20250203-20250206-4,未活跃,抽奖每日渠道,玩家付费,2025-02-06,67,223.0,101
20250428-20250501-4,微R,抽奖每日渠道,玩家付费,2025-04-29,263,1131.0,527
20250514-20250517-4,大R,抽奖渠道,引导奖励,,31,2054.0,313
20241127-20241201-5,微R,抽奖渠道,购买,,1,102.0,12
20250121-20250124-4,小R,抽奖渠道,玩家付费,,159,2087.0,1212
20250428-20250501-4,中R,pprid_reward_type,160_3,阵灵（旗阵突破道具）,2,40.0,2
20250514-20250517-4,非R,pprid_reward_type,164_1,家督印（战旗征集道具）,53,53.0,53
20250514-20250517-4,小R,pprid_reward_type,164_1,UR招募令,2,2.0,2
20250121-20250124-4,中R,pprid_reward_type,164_3,2024信物,13,130.0,13
20250104-20250107-4,未活跃,pprid_reward_type,164_1,抽奖自选包,5,25.0,5
20250104-20250107-4,超R,pprid_reward_type,164_1,阵石随机包（蓝）,3,3.0,3
20241219-20241222-4,微R,pprid_reward_type,160_1,阵石随机包（绿）,26,26.0,26
20250428-20250501-4,超R,pprid_reward_type,160_3,化境研习金色道具,1,15.0,1
20250325-20250328-4,微R,pprid_reward_type,160_1,鉴宝令,2,2.0,2
20250223-20250226-4,大R,pprid_reward_type,160_2,铁锭（装备饰品和改造道具）,1,1000.0,1
20250223-20250226-4,微R,pprid_reward_type,160_1,家督印（战旗征集道具）,68,68.0,68
20250325-20250328-4,小R,兑换信物金币消耗,小R,,61,256500.0,306
20250510-20250513-4,中R,兑换信物金币消耗,中R,,18,36.0,23
20250510-20250513-4,中R,兑换奖励内容,2025元旦赛季UR战旗80碎片自选,,1,2.0,1
20250311-20250314-4,中R,兑换奖励内容,5阶攻击符文自选箱,,4,4.0,4
20250203-20250206-4,中R,兑换奖励内容,2024信物,,87,716500.0,897
20250104-20250107-4,非R,直购礼包礼包聚合2,非R,,5,6322.764999999998,50
20241127-20241201-5,大R,直购礼包礼包聚合1,2024情人节信物礼包3,,9,21084.10799999999,34
20241127-20241201-5,小R,直购礼包礼包聚合1,2024情人节信物礼包2,,1,1000.3584,8
20250311-20250314-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包1,,10,353.34528,22
20250514-20250517-4,非R,直购礼包礼包聚合1,2024情人节信物礼包2,,1,600.0,5
20250121-20250124-4,微R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-300金币,,1,62.5224,1
20250510-20250513-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包12,,1,1229.6072,2
20250325-20250328-4,中R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,5,310.0896,5
20250121-20250124-4,大R,直购礼包礼包聚合1,2024情人节信物礼包2,,6,2305.2239999999997,19
