date,pay_tag,is_pay,is_9,is_10,is_80002,dau
2025-02-03,大R,21,24.0,21.0,30.0,34
2023-11-10,微R,28,,,,269
2024-02-04,微R,26,75.0,133.0,,264
2024-05-23,微R,24,75.0,101.0,88.0,265
2025-01-14,中R,51,86.0,72.0,90.0,145
2024-05-06,微R,33,79.0,113.0,70.0,271
2024-08-02,未活跃,5,21.0,19.0,27.0,300
2024-09-25,未活跃,4,14.0,15.0,16.0,233
2024-12-08,小R,36,80.0,91.0,69.0,158
2025-04-30,大R,22,25.0,28.0,30.0,34
2024-01-03,小R,41,84.0,119.0,,147
2025-04-11,超R,11,10.0,10.0,13.0,17
2023-11-11,小R,32,,,,148
2024-08-20,微R,12,76.0,78.0,72.0,278
2024-10-04,大R,21,31.0,25.0,32.0,34
2024-07-08,未活跃,8,20.0,26.0,22.0,412
2024-03-05,大R,19,29.0,30.0,,33
2024-04-06,超R,7,11.0,12.0,,15
2024-04-01,中R,58,86.0,98.0,,139
2024-11-05,超R,9,9.0,10.0,12.0,17
2024-10-19,大R,22,28.0,25.0,31.0,34
2025-05-03,小R,15,86.0,91.0,62.0,155
2025-04-15,非R,0,7.0,5.0,5.0,1576
2023-11-15,小R,27,,,,148
2024-04-15,微R,40,89.0,118.0,,263
2024-04-15,未活跃,19,48.0,55.0,,523
2024-10-23,大R,20,28.0,26.0,28.0,34
2024-05-16,大R,24,31.0,29.0,31.0,33
2024-04-03,中R,51,90.0,98.0,,140
2024-03-31,微R,40,80.0,114.0,,262
2025-02-11,中R,48,86.0,72.0,86.0,147
2024-09-04,微R,19,85.0,72.0,63.0,276
2024-09-16,小R,36,76.0,93.0,78.0,156
2024-12-06,非R,7,31.0,23.0,19.0,1557
2024-03-16,非R,25,76.0,98.0,,1610
2025-01-17,大R,20,26.0,21.0,29.0,34
2025-05-04,大R,13,26.0,29.0,29.0,34
2024-08-31,微R,34,82.0,68.0,63.0,277
2025-03-16,微R,9,58.0,47.0,32.0,279
2023-12-31,未活跃,32,71.0,115.0,,867
2023-11-26,小R,46,,,,148
2024-06-07,未活跃,9,33.0,36.0,24.0,413
2024-06-14,非R,15,53.0,66.0,55.0,1564
2024-04-04,非R,16,76.0,93.0,,1566
2025-02-04,非R,4,19.0,18.0,12.0,1617
2025-02-04,小R,23,78.0,74.0,64.0,158
2024-05-28,小R,38,77.0,106.0,85.0,152
2024-06-15,中R,61,93.0,98.0,108.0,140
2024-09-19,未活跃,3,16.0,17.0,18.0,233
2024-03-13,未活跃,16,54.0,70.0,,595
2024-08-05,小R,31,79.0,96.0,92.0,147
2025-01-25,中R,38,87.0,72.0,88.0,146
2024-06-18,大R,21,31.0,29.0,31.0,33
2024-08-25,非R,8,48.0,50.0,32.0,1564
2025-01-24,微R,14,70.0,62.0,37.0,277
2025-02-17,非R,6,21.0,13.0,12.0,1580
2024-12-26,未活跃,3,7.0,7.0,8.0,124
2024-06-13,非R,16,52.0,71.0,55.0,1554
2024-12-29,超R,11,8.0,10.0,12.0,17
2024-07-21,中R,39,93.0,94.0,106.0,141
2024-01-01,微R,47,74.0,130.0,,270
2025-05-20,非R,6,8.0,7.0,3.0,1512
2024-04-21,非R,15,66.0,86.0,,1543
2024-06-26,微R,20,78.0,85.0,92.0,267
2024-06-26,中R,60,91.0,96.0,106.0,141
2024-10-09,微R,28,85.0,77.0,57.0,276
2024-09-06,微R,25,83.0,75.0,62.0,276
2024-02-09,小R,24,85.0,118.0,,149
2025-04-24,微R,7,67.0,58.0,23.0,271
2025-01-15,超R,12,9.0,10.0,11.0,17
2025-03-11,大R,23,26.0,18.0,27.0,34
2024-09-28,超R,12,10.0,11.0,12.0,16
2025-01-26,微R,12,72.0,63.0,38.0,273
2025-05-17,非R,10,8.0,7.0,4.0,1595
2025-02-05,大R,16,25.0,21.0,29.0,34
2023-12-23,小R,38,64.0,89.0,,147
2023-12-23,超R,13,9.0,10.0,,16
2024-05-02,微R,33,81.0,112.0,64.0,272
2024-12-25,非R,10,31.0,26.0,18.0,1558
2023-12-19,超R,6,8.0,10.0,,16
2024-03-24,非R,21,76.0,93.0,,1539
2024-11-05,小R,24,85.0,85.0,72.0,159
2024-12-01,微R,18,77.0,65.0,39.0,278
2025-01-04,中R,46,86.0,71.0,86.0,144
2025-05-03,超R,11,12.0,12.0,14.0,17
2025-04-15,大R,14,22.0,19.0,25.0,34
2025-04-15,超R,11,10.0,10.0,13.0,17
2023-11-15,非R,25,,,,1636
2024-04-02,小R,34,84.0,113.0,,144
2024-04-02,非R,21,75.0,93.0,,1565
2024-05-14,大R,25,32.0,29.0,31.0,33
2024-09-14,大R,27,31.0,26.0,32.0,34
2025-03-09,大R,21,26.0,19.0,27.0,34
2024-08-23,小R,29,77.0,96.0,88.0,153
2024-02-13,超R,7,11.0,11.0,,16
2024-03-01,超R,9,11.0,12.0,,16
2024-07-03,小R,31,76.0,100.0,89.0,149
2024-07-03,大R,24,31.0,28.0,29.0,33
2025-03-04,小R,20,74.0,71.0,64.0,158
2025-01-10,未活跃,2,6.0,5.0,4.0,127
2024-12-31,大R,18,25.0,20.0,30.0,33
2024-04-03,非R,26,75.0,92.0,,1588
2024-08-17,微R,36,76.0,78.0,69.0,275
2025-02-11,未活跃,1,3.0,3.0,4.0,84
2025-01-19,大R,16,26.0,21.0,29.0,34
2025-01-19,超R,7,10.0,10.0,11.0,17
2025-05-18,小R,54,84.0,96.0,53.0,156
2024-01-21,未活跃,21,72.0,110.0,,757
2024-09-04,未活跃,6,20.0,19.0,19.0,254
2025-05-05,小R,29,89.0,96.0,64.0,158
2024-11-04,非R,11,42.0,30.0,23.0,1611
2024-11-04,小R,31,83.0,84.0,72.0,157
2024-11-23,非R,12,37.0,29.0,26.0,1633
2024-12-27,小R,23,76.0,86.0,72.0,156
2024-01-16,微R,25,76.0,137.0,,263
2024-10-21,超R,10,9.0,10.0,13.0,16
2025-01-30,大R,18,27.0,22.0,31.0,34
2025-05-07,微R,16,72.0,56.0,22.0,275
2024-02-25,微R,29,79.0,136.0,,266
2024-12-23,小R,25,72.0,87.0,72.0,157
2024-05-26,超R,8,10.0,10.0,12.0,15
2024-07-19,未活跃,12,21.0,24.0,25.0,330
2025-02-06,微R,8,72.0,57.0,40.0,275
2024-02-01,大R,24,28.0,31.0,,33
2023-11-20,大R,22,,,,33
2024-08-19,小R,33,78.0,95.0,88.0,152
2025-03-12,非R,5,20.0,10.0,9.0,1569
2024-04-14,大R,25,30.0,30.0,,32
2025-02-09,大R,16,25.0,22.0,29.0,34
2024-12-14,大R,15,27.0,22.0,31.0,34
2025-04-21,大R,15,25.0,26.0,30.0,33
2024-03-09,微R,36,81.0,122.0,,270
2024-05-25,微R,34,78.0,99.0,90.0,268
2024-04-08,大R,18,32.0,30.0,,33
2024-11-13,未活跃,4,9.0,10.0,8.0,181
2024-04-23,超R,9,10.0,11.0,,15
2024-05-29,超R,9,10.0,10.0,11.0,15
2024-05-13,非R,17,63.0,76.0,59.0,1569
2024-09-25,中R,49,95.0,89.0,96.0,145
2024-12-18,微R,18,72.0,62.0,39.0,273
2024-05-12,大R,23,32.0,29.0,31.0,33
2024-10-02,非R,17,45.0,42.0,32.0,1600
2024-04-12,大R,21,30.0,30.0,,33
2024-02-07,未活跃,30,68.0,95.0,,739
2024-02-07,小R,35,81.0,113.0,,148
2025-01-15,大R,20,26.0,21.0,29.0,34
2025-04-14,超R,12,10.0,10.0,13.0,17
2023-11-13,非R,42,,,,1651
2023-11-13,小R,39,,,,150
2023-11-21,微R,20,,,,269
2024-07-06,小R,26,78.0,100.0,86.0,151
2024-08-20,未活跃,5,19.0,19.0,21.0,287
2025-02-14,未活跃,2,4.0,4.0,4.0,73
2024-08-29,大R,23,31.0,28.0,31.0,34
2024-12-25,小R,28,74.0,87.0,72.0,157
2024-12-25,超R,11,9.0,10.0,13.0,17
2025-03-18,中R,42,85.0,65.0,80.0,148
2023-12-30,微R,32,72.0,130.0,,271
2024-01-25,非R,28,84.0,130.0,,1572
2024-07-11,大R,25,31.0,28.0,29.0,33
2025-02-22,大R,24,24.0,20.0,24.0,34
2024-01-06,未活跃,50,74.0,114.0,,891
2024-06-12,小R,31,75.0,102.0,92.0,149
2025-03-14,非R,4,20.0,10.0,9.0,1555
2023-11-14,大R,16,,,,33
2024-04-18,中R,45,90.0,102.0,,138
2024-02-28,非R,20,82.0,105.0,,1570
2024-06-16,非R,15,51.0,69.0,54.0,1560
2024-06-16,小R,32,80.0,102.0,96.0,147
2023-12-27,大R,26,24.0,27.0,,33
2024-11-19,非R,16,39.0,31.0,27.0,1586
2024-12-05,未活跃,4,8.0,9.0,8.0,148
2025-02-20,大R,20,26.0,21.0,25.0,34
2025-01-13,非R,9,21.0,23.0,15.0,1640
2024-10-01,小R,42,80.0,90.0,70.0,156
2024-11-25,非R,14,36.0,29.0,25.0,1573
2025-03-31,超R,10,10.0,10.0,12.0,17
2025-01-30,超R,11,9.0,10.0,12.0,17
2025-03-27,超R,14,10.0,10.0,12.0,17
2025-04-29,小R,25,89.0,93.0,64.0,158
2024-02-25,中R,56,89.0,101.0,,141
2024-02-23,未活跃,24,62.0,87.0,,665
2024-06-14,超R,7,9.0,10.0,12.0,16
2024-06-09,微R,28,76.0,88.0,84.0,265
2024-11-20,超R,12,9.0,10.0,12.0,17
2024-11-03,非R,17,41.0,29.0,22.0,1629
2024-11-03,中R,57,91.0,80.0,100.0,143
2023-11-28,非R,29,,,,1630
2024-11-18,微R,21,83.0,59.0,49.0,273
2024-01-28,大R,22,27.0,30.0,,33
2024-01-17,未活跃,28,74.0,114.0,,765
2024-03-13,中R,43,89.0,102.0,,140
2024-04-07,大R,20,32.0,30.0,,33
2024-07-22,大R,27,28.0,27.0,32.0,33
2024-08-15,未活跃,11,18.0,19.0,23.0,315
2024-09-07,中R,66,92.0,94.0,98.0,145
2024-07-04,超R,9,9.0,10.0,12.0,16
2024-05-07,小R,26,81.0,107.0,95.0,146
2025-04-17,大R,22,23.0,21.0,28.0,34
2024-04-05,中R,52,89.0,100.0,,139
2024-03-21,大R,19,30.0,29.0,,33
2024-05-09,非R,18,67.0,80.0,56.0,1566
2024-12-04,中R,45,84.0,77.0,88.0,145
2025-04-10,超R,9,10.0,10.0,13.0,17
2024-01-11,大R,19,25.0,30.0,,32
2024-05-25,未活跃,18,36.0,40.0,39.0,480
2024-05-24,超R,9,10.0,10.0,13.0,15
2025-01-31,小R,14,68.0,68.0,58.0,157
2024-04-22,小R,18,82.0,111.0,,146
2024-06-01,小R,42,76.0,100.0,84.0,147
2024-02-09,中R,47,92.0,106.0,,141
2024-05-06,未活跃,21,41.0,50.0,37.0,526
2024-07-13,微R,29,69.0,80.0,81.0,270
2024-11-01,超R,11,9.0,10.0,11.0,17
2024-12-18,未活跃,3,6.0,7.0,7.0,146
2025-04-30,非R,0,4.0,3.0,2.0,1538
2024-01-03,超R,8,11.0,12.0,,16
2024-09-11,超R,8,10.0,11.0,12.0,16
2024-12-12,非R,10,33.0,25.0,20.0,1584
2024-03-15,未活跃,14,53.0,70.0,,584
2024-09-15,大R,23,31.0,25.0,32.0,34
2024-08-14,微R,21,74.0,78.0,72.0,273
2023-12-09,未活跃,34,24.0,54.0,,960
2024-02-05,大R,23,28.0,31.0,,33
2023-11-21,超R,8,,,,15
2024-07-08,超R,8,9.0,10.0,12.0,16
2025-02-14,非R,7,23.0,15.0,13.0,1565
2023-11-22,超R,10,,,,16
2024-08-29,中R,49,94.0,94.0,101.0,145
2023-12-06,微R,26,14.0,37.0,,265
2024-11-10,超R,9,9.0,10.0,12.0,17
2024-10-07,非R,18,48.0,40.0,30.0,1625
2024-06-21,非R,12,49.0,66.0,55.0,1532
2024-12-01,超R,9,10.0,10.0,12.0,17
2024-06-23,超R,10,9.0,10.0,12.0,16
2024-11-20,未活跃,6,9.0,9.0,9.0,175
2024-12-19,小R,23,75.0,86.0,71.0,157
2025-03-15,小R,12,72.0,72.0,58.0,155
2025-02-07,未活跃,1,4.0,4.0,5.0,81
2024-07-24,微R,29,76.0,78.0,81.0,267
2025-05-21,中R,54,94.0,89.0,78.0,146
2025-05-21,未活跃,2,,1.0,1.0,27
2023-12-27,中R,66,81.0,99.0,,141
2024-05-21,大R,23,32.0,29.0,31.0,33
2025-02-26,中R,42,87.0,68.0,88.0,147
2025-02-26,未活跃,0,4.0,4.0,4.0,79
2024-10-06,非R,16,44.0,40.0,30.0,1629
2024-12-15,未活跃,0,6.0,7.0,7.0,158
2024-06-08,超R,11,10.0,10.0,12.0,15
2024-04-28,超R,7,10.0,11.0,11.0,15
2024-10-21,中R,56,91.0,87.0,96.0,145
2025-03-27,微R,11,55.0,46.0,27.0,275
2024-12-23,微R,23,72.0,63.0,41.0,276
2025-03-08,微R,12,61.0,47.0,36.0,281
2025-03-23,微R,10,62.0,51.0,28.0,278
2023-11-27,大R,21,,,,31
2024-02-02,小R,35,83.0,117.0,,150
2024-02-03,未活跃,24,69.0,105.0,,778
2023-11-08,小R,29,,,,147
2025-02-18,未活跃,3,4.0,4.0,4.0,76
2024-05-31,非R,15,55.0,68.0,54.0,1521
2024-07-12,超R,8,9.0,10.0,12.0,14
2025-03-25,微R,13,57.0,49.0,27.0,279
2025-03-12,微R,11,57.0,44.0,33.0,273
2024-04-11,非R,11,68.0,86.0,,1530
2024-03-20,微R,26,74.0,113.0,,264
2025-04-17,微R,21,56.0,42.0,21.0,274
2025-05-23,超R,11,12.0,11.0,13.0,16
2024-02-15,微R,32,76.0,137.0,,270
2024-06-26,大R,24,32.0,29.0,29.0,33
2024-06-01,未活跃,18,38.0,36.0,27.0,470
2025-03-10,微R,10,60.0,45.0,34.0,274
2023-11-10,大R,19,,,,33
2024-01-13,未活跃,29,78.0,118.0,,887
2024-09-06,大R,27,30.0,27.0,32.0,34
2024-05-17,小R,28,75.0,103.0,98.0,147
2024-07-29,大R,26,29.0,27.0,30.0,33
2024-03-18,微R,28,74.0,109.0,,259
2024-12-22,大R,18,27.0,21.0,29.0,34
2024-11-28,中R,40,82.0,78.0,85.0,145
2025-01-18,小R,21,76.0,77.0,66.0,157
2024-04-25,未活跃,13,48.0,54.0,2.0,473
2024-11-23,微R,17,83.0,65.0,46.0,276
2024-07-14,小R,32,80.0,101.0,91.0,150
2024-01-05,微R,34,70.0,131.0,,263
2024-09-22,小R,26,79.0,93.0,80.0,155
2024-02-12,中R,50,90.0,103.0,,138
2024-08-12,中R,75,96.0,94.0,105.0,142
2025-04-07,小R,15,77.0,77.0,59.0,159
2023-12-13,非R,24,46.0,63.0,,1596
2024-08-17,大R,25,31.0,28.0,31.0,34
2025-01-19,中R,48,87.0,73.0,90.0,145
2025-04-03,非R,0,14.0,8.0,6.0,1631
2024-09-01,小R,43,78.0,94.0,80.0,152
2024-05-21,非R,9,59.0,73.0,66.0,1555
2024-01-16,非R,19,82.0,130.0,,1608
2023-12-31,大R,21,27.0,30.0,,32
2024-04-10,未活跃,13,50.0,58.0,,530
2024-04-10,微R,20,84.0,115.0,,263
2024-06-14,微R,19,75.0,85.0,86.0,267
2025-05-09,非R,2,7.0,7.0,3.0,1499
2025-05-09,小R,23,87.0,96.0,60.0,157
2023-12-08,小R,28,28.0,37.0,,147
2024-02-03,超R,10,11.0,12.0,,16
2023-12-03,未活跃,26,13.0,26.0,,929
2024-06-04,中R,52,93.0,101.0,101.0,141
2024-11-18,大R,22,26.0,22.0,28.0,34
2024-03-02,未活跃,22,62.0,84.0,,701
2023-11-05,中R,59,,,,144
2024-09-08,超R,10,10.0,11.0,12.0,15
2024-09-08,大R,24,31.0,27.0,32.0,34
2024-09-24,大R,18,29.0,24.0,31.0,34
2023-12-11,中R,42,41.0,47.0,,141
2024-04-11,小R,20,87.0,113.0,,146
2024-05-19,小R,42,74.0,105.0,101.0,149
2025-04-17,中R,49,89.0,71.0,79.0,147
2024-09-14,微R,34,85.0,70.0,64.0,274
2024-01-11,微R,35,81.0,141.0,,269
2024-02-06,非R,25,82.0,117.0,,1604
2025-05-02,微R,9,72.0,59.0,21.0,272
2025-01-21,未活跃,3,4.0,4.0,4.0,112
2025-04-10,大R,14,22.0,18.0,25.0,34
2023-12-24,小R,35,68.0,95.0,,148
2024-07-25,中R,54,93.0,92.0,101.0,140
2024-12-26,大R,18,26.0,22.0,31.0,34
2025-04-21,中R,42,98.0,90.0,83.0,148
2024-04-17,小R,22,83.0,109.0,,145
2025-04-23,大R,17,25.0,27.0,30.0,33
2024-07-01,微R,35,76.0,82.0,89.0,270
2024-01-02,大R,28,27.0,31.0,,33
2023-11-10,超R,8,,,,16
2024-10-09,非R,17,49.0,41.0,30.0,1619
2024-10-26,非R,13,47.0,39.0,28.0,1662
2023-11-06,非R,27,,,,1645
2023-11-06,小R,30,,,,148
2024-08-13,微R,15,73.0,76.0,71.0,274
2025-03-21,小R,21,76.0,70.0,56.0,154
2025-01-26,小R,17,75.0,79.0,66.0,158
2023-12-09,中R,57,36.0,39.0,,142
2024-05-20,超R,10,10.0,10.0,13.0,15
2024-06-20,微R,18,76.0,85.0,91.0,266
2025-01-09,小R,31,78.0,82.0,65.0,158
2023-12-30,超R,11,11.0,13.0,,16
2024-12-01,大R,18,27.0,22.0,29.0,34
2025-05-25,未活跃,1,,2.0,1.0,43
2024-03-06,未活跃,18,59.0,77.0,,606
2025-02-28,中R,34,89.0,66.0,85.0,146
2023-11-14,中R,45,,,,142
2024-10-24,非R,14,46.0,38.0,27.0,1595
2024-11-11,中R,62,90.0,79.0,97.0,144
2025-05-11,非R,3,7.0,7.0,3.0,1540
2024-11-24,中R,43,86.0,80.0,93.0,145
2024-03-31,小R,38,84.0,114.0,,146
2024-09-16,微R,23,84.0,70.0,61.0,272
2025-05-19,微R,36,66.0,48.0,21.0,267
2024-07-10,小R,33,79.0,101.0,88.0,149
2024-10-10,超R,7,9.0,10.0,13.0,16
2024-10-01,未活跃,3,15.0,16.0,13.0,226
2024-09-09,微R,28,82.0,68.0,60.0,271
2025-01-30,微R,10,69.0,62.0,40.0,278
2023-11-17,微R,49,,,,268
2024-04-10,中R,39,89.0,97.0,,136
2024-06-19,未活跃,8,27.0,30.0,25.0,371
2025-02-12,非R,4,24.0,15.0,12.0,1596
2025-05-08,中R,57,102.0,99.0,85.0,147
2024-02-01,未活跃,25,68.0,102.0,,711
2023-11-27,超R,13,,,,15
2024-03-13,大R,18,31.0,29.0,,33
2024-03-11,超R,10,11.0,11.0,,16
2024-04-07,未活跃,13,54.0,61.0,,532
2024-07-22,微R,30,73.0,78.0,82.0,265
2024-09-17,中R,43,89.0,88.0,97.0,145
2025-01-28,非R,1,22.0,19.0,13.0,1614
2024-06-04,超R,9,10.0,10.0,11.0,15
2024-07-31,非R,13,49.0,50.0,40.0,1555
2024-09-19,非R,9,46.0,41.0,36.0,1539
2025-02-06,非R,4,22.0,17.0,12.0,1599
2024-06-18,未活跃,7,27.0,32.0,26.0,450
2024-03-12,小R,18,83.0,114.0,,149
2024-03-12,超R,7,11.0,11.0,,16
2025-03-17,非R,4,21.0,12.0,10.0,1619
2024-11-27,非R,8,36.0,27.0,26.0,1585
2024-03-25,中R,51,89.0,100.0,,140
2024-09-27,大R,27,30.0,25.0,31.0,34
2024-11-14,大R,29,27.0,24.0,27.0,34
2024-01-11,中R,50,91.0,107.0,,139
2024-02-06,大R,22,30.0,31.0,,33
2024-05-08,大R,24,32.0,29.0,30.0,33
2024-05-18,超R,10,10.0,11.0,13.0,15
2024-03-21,未活跃,21,57.0,69.0,,575
2024-03-21,中R,45,88.0,100.0,,139
2024-10-28,小R,35,83.0,90.0,75.0,157
2024-07-21,未活跃,7,22.0,23.0,27.0,341
2025-02-03,未活跃,2,3.0,3.0,4.0,88
2024-03-28,超R,9,11.0,12.0,,16
2025-01-23,大R,18,27.0,22.0,29.0,34
2024-10-30,非R,11,44.0,36.0,23.0,1614
2024-07-13,中R,50,93.0,93.0,103.0,142
2023-11-06,超R,12,,,,16
2024-05-15,未活跃,12,40.0,46.0,39.0,438
2024-04-12,非R,23,69.0,87.0,,1545
2025-05-17,大R,23,24.0,27.0,27.0,33
2024-04-25,中R,63,92.0,103.0,11.0,139
2024-03-30,大R,26,31.0,29.0,,33
2024-05-02,小R,29,80.0,107.0,87.0,147
2023-12-17,微R,44,42.0,83.0,,268
2025-05-22,微R,32,63.0,47.0,18.0,273
2024-12-10,微R,21,71.0,62.0,37.0,273
2024-01-31,非R,18,82.0,116.0,,1586
2024-03-24,未活跃,17,54.0,69.0,,572
2024-06-21,中R,59,92.0,97.0,107.0,141
2024-03-08,小R,48,82.0,114.0,,149
2024-03-08,中R,66,89.0,100.0,,140
2024-07-11,未活跃,11,20.0,25.0,21.0,364
2024-08-16,大R,17,31.0,28.0,31.0,34
2024-05-22,超R,8,10.0,10.0,13.0,15
2025-03-15,中R,49,88.0,65.0,82.0,148
2024-01-20,非R,24,82.0,124.0,,1623
2024-05-01,中R,56,96.0,102.0,92.0,140
2024-03-23,小R,28,83.0,113.0,,148
2024-10-25,超R,10,9.0,10.0,12.0,16
2024-05-16,未活跃,11,42.0,46.0,39.0,447
2023-12-13,小R,29,39.0,54.0,,146
2024-10-05,中R,64,94.0,88.0,93.0,145
2024-10-11,超R,12,9.0,10.0,13.0,16
2025-01-19,微R,24,75.0,64.0,39.0,276
2023-11-04,小R,31,,,,149
2024-11-29,大R,21,27.0,21.0,29.0,34
2025-03-03,大R,23,26.0,20.0,27.0,34
2025-03-28,中R,38,87.0,66.0,76.0,148
2025-02-25,非R,5,16.0,12.0,9.0,1583
2024-01-16,小R,33,87.0,118.0,,148
2024-02-23,大R,24,30.0,31.0,,33
2024-11-08,非R,13,37.0,26.0,23.0,1581
2024-01-28,微R,24,78.0,133.0,,262
2024-02-01,中R,59,90.0,104.0,,140
2023-12-08,超R,9,4.0,5.0,,16
2024-01-17,超R,8,11.0,12.0,,16
2024-04-30,小R,55,81.0,107.0,74.0,148
2024-07-26,中R,54,93.0,92.0,100.0,141
2024-07-30,小R,36,78.0,98.0,86.0,148
2024-09-17,非R,12,46.0,41.0,36.0,1553
2024-09-17,大R,21,31.0,25.0,31.0,34
2024-09-12,微R,17,84.0,72.0,63.0,274
2025-01-05,非R,10,26.0,22.0,17.0,1597
2024-02-19,小R,17,85.0,119.0,,149
2024-11-18,超R,11,9.0,10.0,12.0,17
2024-09-19,小R,16,78.0,93.0,78.0,154
2024-06-06,超R,9,10.0,10.0,12.0,16
2025-04-02,中R,56,90.0,67.0,76.0,147
2023-11-25,非R,43,,,,1659
2025-04-18,非R,0,6.0,5.0,4.0,1582
2023-12-05,未活跃,31,17.0,31.0,,934
2023-11-19,小R,21,,,,149
2023-12-26,中R,50,79.0,96.0,,139
2025-05-02,未活跃,1,,,,35
2024-07-16,大R,23,28.0,26.0,31.0,33
2024-09-20,微R,21,83.0,68.0,58.0,271
2024-01-14,非R,22,85.0,131.0,,1605
2025-04-01,中R,68,89.0,66.0,74.0,147
2024-04-08,微R,28,84.0,116.0,,267
2025-02-23,微R,11,59.0,46.0,37.0,274
2023-12-14,超R,7,6.0,8.0,,16
2023-12-14,大R,17,12.0,12.0,,33
2024-06-17,微R,26,78.0,89.0,91.0,269
2024-07-13,非R,16,49.0,56.0,46.0,1594
2024-12-18,大R,25,27.0,22.0,31.0,34
2025-04-24,小R,15,85.0,89.0,62.0,155
2024-04-27,微R,43,83.0,121.0,40.0,266
2023-11-21,小R,26,,,,147
2024-02-18,超R,8,11.0,12.0,,15
2024-08-10,微R,22,76.0,80.0,73.0,276
2024-09-21,超R,11,10.0,11.0,11.0,15
2024-10-04,中R,50,91.0,89.0,92.0,145
2024-06-05,非R,18,54.0,69.0,51.0,1569
2024-06-05,大R,22,30.0,29.0,30.0,32
2025-03-18,大R,11,25.0,19.0,27.0,34
2024-02-17,小R,32,84.0,117.0,,148
2024-06-02,超R,11,10.0,10.0,11.0,15
2024-10-07,中R,59,92.0,85.0,94.0,144
2025-01-09,非R,5,26.0,22.0,16.0,1603
2023-12-19,微R,22,50.0,90.0,,265
2024-03-24,微R,23,77.0,114.0,,264
2024-12-01,非R,11,32.0,25.0,22.0,1595
2024-11-30,小R,18,78.0,88.0,68.0,154
2025-04-15,微R,7,52.0,40.0,24.0,276
2024-07-15,大R,23,28.0,26.0,30.0,33
2024-12-19,非R,7,31.0,21.0,19.0,1555
2024-12-07,超R,11,10.0,10.0,12.0,17
2025-05-24,微R,24,62.0,42.0,16.0,276
2023-11-16,未活跃,34,,,,960
2024-02-16,中R,51,89.0,103.0,,140
2024-10-24,小R,21,85.0,89.0,78.0,156
2024-11-11,未活跃,5,9.0,9.0,8.0,191
2025-01-20,非R,13,21.0,22.0,13.0,1611
2025-01-17,中R,35,86.0,72.0,90.0,145
2024-12-27,微R,11,70.0,61.0,40.0,275
2024-06-08,非R,19,52.0,71.0,53.0,1593
2023-12-20,大R,14,18.0,20.0,,33
2024-04-09,中R,42,90.0,98.0,,139
2025-03-20,大R,24,25.0,19.0,27.0,34
2024-01-15,未活跃,31,73.0,115.0,,792
2025-02-12,大R,17,24.0,21.0,28.0,34
2024-02-01,超R,10,11.0,12.0,,16
2023-11-08,超R,10,,,,16
2025-01-25,大R,21,26.0,22.0,29.0,34
2023-11-24,小R,27,,,,145
2023-11-25,大R,18,,,,33
2023-12-26,小R,46,72.0,101.0,,148
2024-03-09,大R,21,30.0,29.0,,33
2024-03-21,超R,9,11.0,12.0,,16
2024-09-20,中R,36,90.0,87.0,96.0,145
2024-04-08,未活跃,10,51.0,58.0,,559
2024-12-13,微R,17,71.0,65.0,38.0,268
2024-01-01,小R,43,80.0,118.0,,148
2024-06-27,大R,25,31.0,29.0,29.0,33
2024-10-22,中R,35,90.0,85.0,94.0,145
2024-04-23,微R,24,86.0,116.0,,265
2025-05-10,中R,42,101.0,97.0,85.0,145
2025-05-10,超R,10,13.0,13.0,14.0,17
2024-07-13,超R,10,9.0,10.0,12.0,16
2025-01-06,大R,23,25.0,21.0,30.0,33
2024-06-22,非R,16,51.0,65.0,55.0,1595
2023-11-01,中R,48,,,,141
2024-04-19,非R,14,66.0,84.0,,1535
2024-08-14,小R,31,79.0,97.0,89.0,152
2025-01-26,超R,11,9.0,10.0,11.0,17
2024-04-13,小R,34,85.0,110.0,,143
2024-04-13,非R,18,70.0,86.0,,1587
2023-12-21,微R,23,52.0,97.0,,262
2024-03-27,超R,10,11.0,12.0,,15
2024-07-07,微R,22,73.0,81.0,80.0,268
2024-07-03,微R,16,73.0,83.0,86.0,268
2025-03-31,未活跃,0,,,,14
2024-01-31,小R,27,83.0,109.0,,148
2023-12-29,大R,26,25.0,29.0,,33
2024-04-06,微R,20,84.0,116.0,,270
2024-11-05,未活跃,2,10.0,10.0,9.0,189
2024-11-12,小R,30,84.0,90.0,76.0,156
2025-02-22,未活跃,0,4.0,4.0,4.0,88
2025-05-06,未活跃,2,,,,31
2025-01-04,大R,22,26.0,21.0,30.0,33
2024-06-23,小R,28,76.0,96.0,97.0,149
2024-08-16,非R,9,51.0,54.0,36.0,1557
2024-12-16,中R,46,89.0,75.0,87.0,144
2024-12-16,非R,8,33.0,21.0,17.0,1568
2024-03-23,中R,50,90.0,103.0,,141
2024-02-13,微R,27,75.0,136.0,,263
2024-03-10,小R,32,84.0,114.0,,149
2024-03-10,非R,32,72.0,104.0,,1572
2024-01-10,中R,54,92.0,108.0,,140
2024-06-24,非R,19,53.0,66.0,54.0,1542
2024-08-17,小R,47,79.0,94.0,87.0,151
2025-01-19,未活跃,2,5.0,5.0,4.0,120
2023-11-04,超R,6,,,,16
2023-12-27,未活跃,53,67.0,107.0,,854
2024-08-18,小R,28,79.0,95.0,88.0,152
2024-08-18,超R,8,9.0,10.0,12.0,17
2024-08-21,大R,24,31.0,28.0,31.0,34
