date,act_tag,role_id,vip_level,level,pay_tag,is_pay,money,web_money,money_rmb,webmoney_rmb,core_add,core_cost,core_end,sincetimes_add,sincetimes_cost,sincetimes_end,act_rmb,bp_rmb,item_cost,item_add,summon_count,summon_21602,summon_21603,item_tag,summon_wau,summon21602_wau,summon21603_wau,actrmb_wau,bprmb_wau,dau,wau
2025-02-23,20250223-20250226-4,16213501770251,12,128,小R,0,,,,,1305.0,,17412,,,15.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,16213501770251,12,128,小R,0,,,,,850.0,100.0,18162,,,15.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16213501770251,12,128,小R,0,,,,,1020.0,575.0,18607,,,15.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16213501770251,12,128,小R,0,,,,,1905.0,375.0,20137,,,15.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16234976809006,0,110,非R,0,,,,,855.0,821.0,12667,,,1.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,16234976809006,0,110,非R,0,,,,,395.0,955.0,12107,,,1.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16234976809006,0,110,非R,0,,,,,520.0,166.0,12461,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16234976809006,0,110,非R,0,,,,,570.0,175.0,12856,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16247861535428,15,123,非R,0,,,,,1655.0,2550.0,52,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16247861535428,15,123,非R,0,,,,,260.0,175.0,137,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,16247861535428,15,123,非R,0,,,,,1360.0,,1497,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,16247861535428,15,123,非R,0,,,,,460.0,300.0,1657,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,16247861535428,15,123,非R,0,,,,,1760.0,4025.0,254,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16247861535428,15,123,非R,0,,,,,1900.0,1875.0,279,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16247861535428,15,123,非R,0,,,,,660.0,175.0,764,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,16338055890421,11,123,非R,0,,,,,635.0,,69119,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16338055890421,11,123,非R,0,,,,,780.0,100.0,69799,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,16338055890421,11,123,非R,0,,,,,1020.0,,70819,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,16338055890421,11,123,非R,0,,,,,660.0,,71479,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,16355235992790,0,103,非R,0,,,,,570.0,569.0,114965,,,21.0,,,2.0,5.0,1.0,1.0,,"[1,20)",1.0,1.0,1.0,,,1,1.0
2025-01-11,20250110-20250113-4,16355235992790,0,103,非R,0,,,,,550.0,657.0,114858,,,21.0,,,2.0,,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,16355235992790,0,103,非R,0,,,,,705.0,1000.0,114563,,,21.0,,,,2.0,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,16355235992790,0,103,非R,0,,,,,1020.0,525.0,115058,,,21.0,,,8.0,5.0,4.0,2.0,2.0,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16372415601867,13,124,非R,0,,,,,730.0,100.0,46977,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16372415601867,13,124,非R,0,,,,,1155.0,25.0,48107,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,16372415601867,13,124,非R,0,,,,,2085.0,100.0,50092,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,16372415743672,1,109,非R,0,,,,,320.0,260.0,2849,,,5.0,,,,,,,,"[1,20)",1.0,1.0,1.0,,,1,1.0
2025-01-22,20250121-20250124-4,16372415743672,1,109,非R,0,,,,,1605.0,3000.0,1454,,,5.0,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,16372415743672,1,109,非R,0,,,,,1120.0,160.0,2414,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,16372415743672,1,109,非R,0,,,,,2420.0,4050.0,784,,,5.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16479789658725,0,118,非R,0,,,,,430.0,,2655,,,21.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,16479789658725,0,118,非R,0,,,,,570.0,1000.0,2225,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,16479789658725,0,118,非R,0,,,,,1300.0,1000.0,2525,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,16479789658725,0,119,非R,0,,,,,860.0,1000.0,2385,,,21.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16484084729354,7,121,非R,0,,,,,220.0,,79477,,,17.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16484084729354,7,121,非R,0,,,,,668.0,50.0,80095,,,17.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16484084729354,7,121,非R,0,,,,,900.0,100.0,80895,,,17.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16484084729354,7,121,非R,0,,,,,1180.0,100.0,81975,,,17.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,16535624600759,0,58,非R,0,,,,,18900.0,570.0,66526,,,,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16535624600759,0,58,非R,0,,,,,,,66526,,,,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,16612933588401,0,101,非R,0,,,,,260.0,,7757,,,,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,16612933588401,0,101,非R,0,,,,,680.0,,8437,,,,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,16612933588401,0,101,非R,0,,,,,2020.0,,10457,,,,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,16694538073928,15,127,中R,1,16370.00,,852.90974000,,16410.0,,16943,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,16694538073928,15,127,中R,0,,,,,2220.0,14150.0,5013,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,16694538073928,15,127,中R,0,,,,,3020.0,3500.0,4533,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,16694538073928,15,127,中R,0,,,,,3005.0,,7538,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,16724602865728,0,119,非R,0,,,,,560.0,1000.0,24938,,,21.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,16724602865728,0,120,非R,0,,,,,805.0,1000.0,24743,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,16724602865728,0,120,非R,0,,,,,605.0,1020.0,24328,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,16724602865728,0,120,非R,0,,,,,845.0,,25173,,,21.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,16746078021003,1,109,非R,0,,,,,1180.0,1100.0,23355,,,5.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-22,20250121-20250124-4,16746078021003,1,109,非R,0,,,,,1220.0,1000.0,23575,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,16746078021003,1,109,非R,0,,,,,1320.0,1200.0,23695,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,16746078021003,1,109,非R,0,,,,,2970.0,1025.0,25640,,,5.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16853451853856,0,122,非R,0,,,,,1120.0,1300.0,927,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16853451853856,0,122,非R,0,,,,,1160.0,1375.0,712,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,16853451853856,0,122,非R,0,,,,,560.0,725.0,547,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,16853451853856,0,122,非R,0,,,,,860.0,,1407,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-22,20250121-20250124-4,16853451853856,0,122,非R,0,,,,,300.0,1000.0,132,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-23,20250121-20250124-4,16853451853856,0,122,非R,0,,,,,520.0,,652,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,16853451853856,0,122,非R,0,,,,,960.0,75.0,1537,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,17033840514897,1,125,非R,0,,,,,780.0,1075.0,85292,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,17033840514897,1,125,非R,0,,,,,2195.0,1225.0,86262,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,17033840514897,1,125,非R,0,,,,,1355.0,1275.0,86342,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,17033840514897,1,125,非R,0,,,,,1420.0,1050.0,86712,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,17038135718170,13,125,小R,0,,,,,3410.0,588.0,21373,,,5.0,,,2.0,2.0,1.0,1.0,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,17038135718170,13,125,小R,0,,,,,1010.0,588.0,21795,,,5.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17038135718170,13,125,小R,0,,,,,820.0,2650.0,19965,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17038135718170,13,125,小R,0,,,,,3485.0,2976.0,20474,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,17141214862024,15,130,小R,0,,,,,2220.0,1275.0,1704,,,7.0,,,,2.0,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,17141214862024,15,130,小R,0,,,,,1995.0,3145.0,554,,,7.0,,,6.0,4.0,3.0,3.0,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,17141214862024,15,130,小R,0,,,,,2240.0,2030.0,764,,4.0,3.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,17141214862024,15,130,小R,0,,,,,1985.0,2525.0,224,,,3.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-11,20250110-20250113-4,17149804757451,1,90,非R,0,,,,,,,1097,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,17205639400479,14,128,中R,1,160.00,,8.33632000,,2435.0,125.0,2380,4.0,4.0,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,17205639400479,14,128,中R,1,160.00,,8.33632000,,1355.0,25.0,3710,4.0,4.0,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,17205639400479,14,128,中R,1,160.00,,8.33632000,,1495.0,300.0,4905,4.0,4.0,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,17205639400479,14,128,中R,1,160.00,,8.33632000,,1195.0,1075.0,5025,4.0,4.0,1.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,17308718463525,10,120,微R,0,,,,,955.0,4000.0,4806,,,13.0,,,20.0,20.0,10.0,10.0,,"[20,60)",1.0,1.0,1.0,,,1,1.0
2025-01-11,20250110-20250113-4,17308718463525,10,120,微R,0,,,,,900.0,1000.0,4706,,,13.0,,,,,,,,"[20,60)",,,,,,1,
2025-01-12,20250110-20250113-4,17308718463525,10,120,微R,0,,,,,1440.0,1000.0,5146,,,13.0,,,2.0,2.0,1.0,1.0,,"[20,60)",,,,,,1,
2025-01-13,20250110-20250113-4,17308718463525,10,120,微R,0,,,,,805.0,2000.0,3951,,,13.0,,,24.0,24.0,12.0,5.0,7.0,"[20,60)",,,,,,1,
2025-01-10,20250110-20250113-4,17394618013269,2,118,非R,0,,,,,1290.0,1000.0,1083,,,0.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,17394618013269,2,118,非R,0,,,,,1020.0,1100.0,1003,,,0.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17394618013269,2,118,非R,0,,,,,1220.0,1000.0,1223,,,0.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17394618013269,2,118,非R,0,,,,,945.0,1400.0,768,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,17476222110639,0,125,非R,0,,,,,1005.0,150.0,36503,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,17476222110639,0,125,非R,0,,,,,1020.0,50.0,37473,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,17476222110639,0,125,非R,0,,,,,995.0,100.0,38368,,,21.0,,,,2.0,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,17476222110639,0,125,非R,0,,,,,1470.0,200.0,39638,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,17501991990868,8,113,非R,0,,,,,1035.0,200.0,12506,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,17501991990868,8,113,非R,0,,,,,310.0,836.0,11980,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,17501991990868,8,113,非R,0,,,,,560.0,540.0,12000,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,17501991990868,8,113,非R,0,,,,,260.0,200.0,12060,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,17514877283893,0,92,非R,0,,,,,1270.0,,11380,,,21.0,,,,,,,,"[20,60)",1.0,,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,17514877283893,0,92,非R,0,,,,,520.0,,11900,,,21.0,,,,,,,,"[20,60)",,,,,,1,
2025-02-25,20250223-20250226-4,17514877283893,0,92,非R,0,,,,,530.0,6000.0,6430,,,21.0,,,60.0,62.0,30.0,,30.0,"[20,60)",,,,,,1,
2025-02-26,20250223-20250226-4,17514877283893,0,92,非R,0,,,,,540.0,,6970,,,21.0,,,,,,,,"[20,60)",,,,,,1,
2025-01-21,20250121-20250124-4,17527761705953,15,128,大R,1,7620.00,,397.01724000,,6710.0,1425.0,15595,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,17527761705953,15,128,大R,1,3700.00,,192.77740000,,4010.0,1156.0,18449,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,17527761705953,15,128,大R,1,3700.00,,192.77740000,,4060.0,950.0,21559,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,17527761705953,15,128,大R,1,29700.00,,1547.42940000,,4970.0,16150.0,10379,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,17536351530109,8,125,微R,0,,,,,970.0,1120.0,6913,,,13.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,17536351530109,8,125,微R,0,,,,,1270.0,1000.0,7183,,,13.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,17536351530109,8,125,微R,0,,,,,1570.0,1300.0,7453,,,13.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,17536351530109,8,125,微R,0,,,,,1570.0,1360.0,7663,,,13.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,22320945961510,1,95,非R,0,,,,,560.0,,7230,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,22320945961510,1,95,非R,0,,,,,1955.0,2000.0,7185,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,22320945961510,1,95,非R,0,,,,,560.0,2025.0,5720,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,22320945961510,1,95,非R,0,,,,,1830.0,,7550,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,22424024961725,0,73,非R,0,,,,,1400.0,457.0,56351,,,,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,25688200323581,1,78,非R,0,,,,,500.0,438.0,3111,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,25688200323581,1,78,非R,0,,,,,220.0,356.0,2975,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,25688200323581,1,78,非R,0,,,,,380.0,304.0,3051,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,25688200323581,1,78,非R,0,,,,,200.0,1371.0,1880,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,30902289843038,0,88,非R,0,,,,,370.0,1000.0,9164,,,1.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,30902289843038,0,88,非R,0,,,,,570.0,,9734,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,30902289843038,0,89,非R,0,,,,,780.0,1000.0,9514,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,30902289843038,0,89,非R,0,,,,,855.0,1000.0,9369,,,1.0,,,10.0,10.0,5.0,5.0,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,31056908818036,10,101,小R,1,640.00,,33.34528000,,1290.0,5.0,1415,,,0.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-22,20250121-20250124-4,31056908818036,10,101,小R,1,320.00,,16.67264000,,1325.0,,2740,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,31056908818036,10,101,小R,1,320.00,,16.67264000,,1290.0,3500.0,530,,,0.0,,,16.0,16.0,8.0,8.0,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,31056908818036,10,101,小R,1,320.00,,16.67264000,,2530.0,2600.0,460,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,32328219137660,12,109,微R,0,,,,,1105.0,200.0,12992,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,32328219137660,12,109,微R,0,,,,,505.0,100.0,13397,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,32328219137660,12,109,微R,0,,,,,1140.0,1195.0,13342,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,34630321340171,0,101,非R,0,,,,,2560.0,1000.0,172339,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-23,20250121-20250124-4,34630321340171,0,101,非R,0,,,,,1160.0,1000.0,172499,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,34630321340171,0,101,非R,0,,,,,1680.0,1000.0,173179,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,13207024656192,10,126,小R,0,,,,,1405.0,,19835,,,0.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,13207024656192,10,126,小R,0,,,,,1320.0,20000.0,1155,,,0.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,13207024656192,10,126,小R,1,320.00,,16.67264000,,1720.0,,2875,,,0.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,13207024656192,10,126,小R,0,,,,,2770.0,,5645,,,0.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,13219909756143,0,102,非R,0,,,,,120.0,,106793,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,13219909756143,0,102,非R,0,,,,,20.0,,106813,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,13219909756143,0,102,非R,0,,,,,475.0,,107288,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,13219909756143,0,102,非R,0,,,,,320.0,,107608,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,13241384300069,10,124,微R,0,,,,,1355.0,200.0,49860,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,13241384300069,10,124,微R,0,,,,,1205.0,,51065,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,13241384300069,10,124,微R,0,,,,,960.0,25.0,52000,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,13241384300069,10,124,微R,0,,,,,845.0,,52845,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,13383118541258,8,126,非R,0,,,,,1090.0,75.0,34480,,,0.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-01-22,20250121-20250124-4,13383118541258,8,126,非R,0,,,,,1270.0,50.0,35700,,,0.0,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,13383118541258,8,126,非R,0,,,,,810.0,25.0,36485,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,13383118541258,8,126,非R,0,,,,,2705.0,700.0,38490,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-22,20250121-20250124-4,13447542733811,13,121,非R,0,,,,,600.0,80.0,12887,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-01-10,20250110-20250113-4,13507672318208,0,95,非R,0,,,,,20.0,,277361,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,13507672318208,0,95,非R,0,,,,,500.0,,277861,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,13507672318208,0,95,非R,0,,,,,20.0,,277881,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,13507672318208,0,95,非R,0,,,,,500.0,,278381,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,13524852397014,1,114,非R,0,,,,,1420.0,1100.0,130377,,,13.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-01-22,20250121-20250124-4,13524852397014,1,114,非R,0,,,,,1170.0,1000.0,130547,,,13.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,13524852397014,1,114,非R,0,,,,,1270.0,1000.0,130817,,,13.0,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,13524852397014,1,114,非R,0,,,,,1720.0,40.0,132497,,,13.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,13529147255556,0,125,非R,0,,,,,1005.0,200.0,3920,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,13529147255556,0,125,非R,0,,,,,805.0,,4725,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,13529147255556,0,125,非R,0,,,,,405.0,,5130,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,13529147255556,0,125,非R,0,,,,,565.0,3000.0,2695,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,13554917356914,11,114,中R,0,,,,,1090.0,,2000,,,21.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,13554917356914,11,114,中R,0,,,,,2180.0,,4180,,,21.0,,,,2.0,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,13554917356914,11,114,中R,0,,,,,1120.0,,5300,,,21.0,,,2.0,,1.0,,1.0,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,13554917356914,11,114,中R,0,,,,,905.0,,6205,,,21.0,,,4.0,4.0,2.0,,2.0,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,13619341587513,1,125,非R,0,,,,,660.0,,35232,,,1.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,13619341587513,1,125,非R,0,,,,,850.0,7500.0,28582,,,1.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,13619341587513,1,125,非R,0,,,,,510.0,,29092,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,13619341587513,1,125,非R,0,,,,,1035.0,5800.0,24327,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,13623636441156,11,125,微R,0,,,,,220.0,1000.0,3633,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,13623636441156,11,125,微R,0,,,,,655.0,1622.0,2666,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,13623636441156,11,125,微R,0,,,,,890.0,,3556,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,13623636441156,11,125,微R,0,,,,,1870.0,300.0,5126,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,13705240798791,14,124,非R,0,,,,,1320.0,5125.0,1220,,,0.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,13705240798791,14,124,非R,0,,,,,820.0,175.0,1865,,,0.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,13705240798791,14,124,非R,0,,,,,965.0,175.0,2655,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,13705240798791,14,124,非R,0,,,,,1085.0,225.0,3515,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,13731010684571,1,124,非R,0,,,,,840.0,500.0,530,,,0.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,13731010684571,1,124,非R,0,,,,,2355.0,1000.0,1885,,,0.0,,,10.0,10.0,5.0,5.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,13731010684571,1,124,非R,0,,,,,1420.0,2025.0,1280,,,0.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,13731010684571,1,124,非R,0,,,,,1360.0,2600.0,40,,,0.0,,,24.0,25.0,12.0,12.0,,"[1,20)",,,,,,1,
