month,channel,item_id,item_name,item_add,core_cost
2024-02-01,800001,2-1040705,黄金战靴,548,3390.6100000000006
2024-02-01,800001,2-1010606,白银战斧,1771,6655.169999999999
2024-02-01,800001,2-3030603,白银项链,1812,7412.9000000000015
2024-02-01,800001,2-3030606,白银项链,1768,7273.97
2024-02-01,800001,2-3040403,精力布靴,8505,13888.33
2024-02-01,800001,2-3010505,寒铁法杖,3971,9270.11
2024-02-01,800001,2-2020602,白银外套,1747,7217.549999999998
2024-02-01,800001,2-1010405,金刚战锤,8411,13902.409999999998
2024-02-01,800001,3-4106,拉斐尔碎片,104900,67285.32999999999
2024-02-01,800001,2-3010502,寒铁法杖,4026,10014.52
2024-02-01,800001,5-406,生命徽章,7217,41684.840000000004
2024-02-01,800001,2-1020700,黄金铠甲,2177,14808.86
2024-02-01,800001,3-15202,丹羽长秀碎片,119797,184363.71000000008
2024-02-01,800001,3-4309,本多忠胜碎片,110500,88479.33000000002
2024-02-01,800001,2-2020404,灵动外套,8375,14215.86
2024-02-01,800001,2-2040503,寒铁长靴,4079,9920.7
2024-02-01,800001,2-1030500,寒铁护腕,16193,39909.73
2024-02-01,800001,2-2040601,白银皮靴,1734,7341.52
2024-02-01,800001,2-2040506,寒铁长靴,4001,9982.190000000002
2024-02-01,800001,2-2030700,黄金指环,2203,14747.56
2024-02-01,800001,2-2040400,灵动皮靴,33581,55850.69000000001
2024-02-01,800001,2-1040702,黄金战靴,567,3737.03
2024-02-01,800001,2-1030605,白银护腕,1806,7930.309999999999
2024-02-01,800001,2-1030405,金刚护腕,8554,14255.52
2024-02-01,800001,2-1010501,寒铁战斧,4012,10458.490000000002
2024-02-01,800001,5-504,勇气徽章,1204,12178.880000000001
2024-02-01,800001,3-1450201,大小乔元素体碎片,54700,711979.8300000002
2024-02-01,800001,2-3030701,黄金项链,595,3574.9100000000003
2024-02-01,800001,2-3020504,寒铁长袍,3984,9249.28
2024-02-01,800001,3-4110,汉尼拔碎片,96400,78727.57
2024-02-01,800001,5-604,勇气徽章,708,134744.53000000003
2024-02-01,800001,2-2010401,灵动匕首,8318,13767.25
2024-02-01,800001,3-3401,长宗我部元亲碎片,2131700,348905.77
2024-02-01,800001,3-4503,索尔碎片,58000,72295.65000000001
2024-02-01,800001,3-3201,马可波罗碎片,2112400,329664.81
2024-02-01,800001,2-2040803,白金皮靴,88,1159.8300000000002
2024-02-01,800001,2-3010606,白银法杖,1772,6305.779999999998
2024-02-01,800001,3-15104,尼禄碎片,19832,67513.33000000003
2024-02-01,800001,5-205,刚体徽章,601972,1308568.2999999998
2024-02-01,800001,3-14302,梅林天命碎片,1475,2859.14
2024-02-01,800001,2-2030401,灵动指环,8604,14135.309999999998
2024-02-01,800001,3-15601,吕布碎片,34300,105778.06000000001
2024-02-01,800001,2-3010500,寒铁法杖,16034,38519.56999999999
2024-02-01,800001,2-30401,见习者布靴,79742,13960.340000000002
2024-02-01,800001,5-609,集中徽章,320,62982.42000000001
2024-02-01,800001,2-1020804,白金铠甲,85,1108.9299999999998
2024-02-01,800001,2-1040403,金刚皮靴,8561,14300.879999999997
2024-02-01,800001,2-3040704,黄金长靴,521,2928.0899999999997
2024-02-01,800001,2-1020603,白银铠甲,1805,7506.87
2024-02-01,800001,2-1040400,金刚皮靴,33788,55897.58000000001
2024-02-01,800001,2-2010606,白银匕首,1764,7805.060000000001
2024-02-01,800001,2-2030702,黄金指环,539,3874.77
2024-02-01,800001,2-1020902,秘银铠甲,90,34284.479999999996
2024-02-01,800001,3-14110,汉尼拔天命碎片,12443,20066.200000000004
2024-02-01,800001,3-4109,卑弥呼碎片,104000,65000.779999999984
2024-02-01,800001,2-2040901,秘银皮靴,76,22492.03
2024-02-01,800001,2-1040906,秘银战靴,69,21582.02
2024-02-01,800001,2-1040905,秘银战靴,70,26229.64
2024-02-01,800001,2-2020801,白金外套,101,1281.3399999999997
2024-02-01,800001,2-3030803,白金项链,102,1173.34
2024-02-01,800001,2-1020903,秘银铠甲,100,46764.049999999996
2024-02-01,800001,2-2020600,白银外套,7173,29874.4
2024-02-01,800001,2-3010803,白金法杖,106,1248.14
2024-02-01,800001,3-14507,[圣诞]伊织萌天命碎片,50254,631927.29
2024-02-01,800001,3-15406,孔明碎片,262056,649130.3900000002
2024-02-01,800001,2-30302,元素项链,73309,37958.71000000001
2024-02-01,800001,2-2040402,灵动皮靴,8549,14560.390000000001
2024-02-01,800001,2-2040805,白金皮靴,93,920.3000000000001
2024-02-01,800001,2-2030505,寒铁指环,4092,10154.75
2024-02-01,800001,2-30101,见习者法杖,79664,13904.119999999997
2024-02-01,800001,2-3020501,寒铁长袍,3993,10005.91
2024-02-01,800001,3-3203,特蕾莎碎片,2127000,333976.13999999996
2024-02-01,800001,3-2401,托勒密碎片,5478900,87261.98999999998
2024-02-01,800001,3-14304,出云阿国天命碎片,164489,267073.05000000005
2024-02-01,800001,2-1020504,寒铁铠甲,4087,9738.289999999999
2024-02-01,800001,2-1010601,白银战斧,1816,7704.19
2024-02-01,800001,2-1020505,寒铁铠甲,3964,9020.839999999997
2024-02-01,800001,2-1040606,白银战靴,1698,5853.499999999999
2024-02-01,800001,2-3020603,白银长袍,1838,8176.520000000001
2024-02-01,800001,3-4201,柳生十兵卫碎片,84000,61096.41
2024-02-01,800001,3-4501,狮心王理查碎片,70500,93345.25
2024-02-01,800001,3-3103,帕里斯碎片,2132100,337760.7799999999
2024-02-01,800001,2-1020900,秘银铠甲,112,20174.31
2024-02-01,800001,2-2030800,白金指环,404,4759.1
2024-02-01,800001,5-605,刚体徽章,355,76903.31000000001
2024-02-01,800001,2-1010406,金刚战锤,8283,13920.45
2024-02-01,800001,2-2020902,秘银外套,70,26062.730000000003
2024-02-01,800001,2-1040500,寒铁皮靴,16030,40200.93
2024-02-01,800001,2-2040702,黄金皮靴,556,3761.1000000000013
2024-02-01,800001,3-3403,猿飞佐助碎片,2128400,340263.7
2024-02-01,800001,2-3040400,精力布靴,33426,55729.399999999994
2024-02-01,800001,3-4204,哥伦布碎片,99900,63306.45
2024-02-01,800001,2-3030406,精力项链,8382,14623.599999999999
2024-02-01,800001,2-1010401,金刚战锤,8506,14033.950000000004
2024-02-01,800001,2-2010400,灵动匕首,33798,58439.69
2024-02-01,800001,2-3010405,精力法杖,8561,14613.140000000005
2024-02-01,800001,2-3010600,白银法杖,7031,28252.089999999997
2024-02-01,800001,2-3020602,白银长袍,1805,7791.69
2024-02-01,800001,2-3020600,白银长袍,7140,27979.120000000003
2024-02-01,800001,2-1030406,金刚护腕,8445,14544.1
2024-02-01,800001,2-1020604,白银铠甲,1762,7688.83
2024-02-01,800001,2-1020702,黄金铠甲,533,3558.07
2024-02-01,800001,3-3102,拉海尔碎片,2144200,331873.6599999999
2024-02-01,800001,2-3020604,白银长袍,1814,6975.200000000001
2024-02-01,800001,2-1040503,寒铁皮靴,3982,9245.779999999999
2024-02-01,800001,5-407,狂气徽章,6888,40301.850000000006
2024-02-01,800001,2-1030501,寒铁护腕,4016,9475.7
2024-02-01,800001,2-20302,消沉指环,73452,37953.63
2024-02-01,800001,2-2010502,寒铁匕首,3944,10208.159999999998
2024-02-01,800001,2-1010604,白银战斧,1819,7705.360000000001
2024-02-01,800001,2-1020401,金刚铠甲,8537,14419.960000000001
2024-02-01,800001,3-4312,荆轲碎片,137000,97907.32999999999
