month,channel,item_id,item_name,item_add,core_cost
2024-06-01,800301,2-2010901,秘银匕首,1,0.0
2024-06-01,800301,2-20303,理性指环,747,817.4100000000001
2024-06-01,800301,2-2030800,白金指环,4,116.5
2024-06-01,800301,3-5402,贝多芬SSR碎片,1200,1845.3499999999997
2024-06-01,800301,2-3030605,白银项链,12,48.18999999999999
2024-06-01,800301,2-1010406,金刚战锤,72,134.68
2024-06-01,800301,2-1020506,寒铁铠甲,34,110.64999999999998
2024-06-01,800301,2-2030705,黄金指环,3,2.31
2024-06-01,800301,3-5501,亚瑟SSR碎片,200,491.40999999999997
2024-06-01,800301,2-2020505,寒铁外套,23,39.82
2024-06-01,800301,3-15306,平清盛碎片,100,100.84
2024-06-01,800301,3-5304,普罗米修斯SSR碎片,200,13.01
2024-06-01,800301,2-2040901,秘银皮靴,2,365.84
2024-06-01,800301,2-2010802,白金匕首,3,7.800000000000001
2024-06-01,800301,2-2030703,黄金指环,4,269.18
2024-06-01,800301,2-2040700,黄金皮靴,20,130.64000000000001
2024-06-01,800301,3-15204,柏拉图碎片,600,2967.6299999999997
2024-06-01,800301,2-1010706,黄金战锤,4,137.78
2024-06-01,800301,2-3040601,白银长靴,14,70.26
2024-06-01,800301,3-4608,阿提拉碎片,6600,26841.449999999997
2024-06-01,800301,3-14213,叶卡捷琳娜天命碎片,400,828.28
2024-06-01,800301,5-607,狂气徽章,6,2995.3900000000003
2024-06-01,800301,5-606,生命徽章,4,1537.1
2024-06-01,800301,3-3201,马可波罗碎片,38300,12134.309999999998
2024-06-01,800301,2-2040905,秘银皮靴,1,498.21
2024-06-01,800301,3-14202,海伦天命碎片,613,1192.43
2024-06-01,800301,2-3040802,白金长靴,1,38.86
2024-06-01,800301,2-2030702,黄金指环,2,51.05
2024-06-01,800301,3-15107,美杜莎碎片,8,8.81
2024-06-01,800301,2-2020601,白银外套,22,135.92000000000002
2024-06-01,800301,2-3030706,黄金项链,5,77.86
2024-06-01,800301,3-4411,堂吉诃德碎片,800,605.31
2024-06-01,800301,2-2010705,黄金匕首,3,22.04
2024-06-01,800301,3-2401,托勒密碎片,108800,3961.2299999999996
2024-06-01,800301,2-1040700,黄金战靴,14,153.93
2024-06-01,800301,2-3040900,秘银长靴,3,875.03
2024-06-01,800301,2-3030702,黄金项链,4,18.32
2024-06-01,800301,2-2030502,寒铁指环,23,79.48999999999998
2024-06-01,800301,2-2020705,黄金外套,6,6.1
2024-06-01,800301,2-1010602,白银战斧,17,163.68
2024-06-01,800301,3-5313,海姆达尔SSR碎片,1300,865.51
2024-06-01,800301,5-505,刚体徽章,9,191.07
2024-06-01,800301,3-5104,尼禄SSR碎片,200,246.76
2024-06-01,800301,2-3030602,白银项链,11,88.07999999999998
2024-06-01,800301,3-15409,薛定谔碎片,449,12515.7
2024-06-01,800301,2-1040502,寒铁皮靴,37,128.07000000000002
2024-06-01,800301,2-1030505,寒铁护腕,25,56.519999999999996
2024-06-01,800301,3-4104,许褚碎片,1400,1370.83
2024-06-01,800301,2-1030900,秘银护腕,2,424.12
2024-06-01,800301,2-1020703,黄金铠甲,3,1.69
2024-06-01,800301,2-1030403,金刚护腕,75,259.06
2024-06-01,800301,2-3010501,寒铁法杖,35,40.0
2024-06-01,800301,2-3020604,白银长袍,14,61.04
2024-06-01,800301,2-1020800,白金铠甲,8,275.9
2024-06-01,800301,2-3020405,精力长袍,77,112.65
2024-06-01,800301,2-2040402,灵动皮靴,71,174.18000000000004
2024-06-01,800301,5-509,集中徽章,13,123.04
2024-06-01,800301,2-3030900,秘银项链,2,244.14999999999998
2024-06-01,800301,2-1030901,秘银护腕,1,185.54
2024-06-01,800301,2-3040703,黄金长靴,10,43.35
2024-06-01,800301,2-1010805,白金战锤,1,14.47
2024-06-01,800301,2-2040802,白金皮靴,2,11.649999999999999
2024-06-01,800301,2-2020900,秘银外套,4,488.15999999999997
2024-06-01,800301,2-2040506,寒铁长靴,32,148.58
2024-06-01,800301,2-2010402,灵动匕首,58,58.199999999999996
2024-06-01,800301,2-1030701,黄金护腕,9,11.190000000000003
2024-06-01,800301,2-2020500,寒铁外套,133,453.96
2024-06-01,800301,2-1020704,黄金铠甲,5,53.39
